Sim,Reg,RLab,CLab,Year,Value
COMP,CHN,FRS,AGR-a,0,248.00221581448764
COMP,CHN,COA,AGR-a,0,699.2349942292267
COMP,CHN,OIL,AGR-a,0,0.0
COMP,CHN,GAS,AGR-a,0,3.399438041127919
COMP,CHN,P_C,AGR-a,0,7668.615056535373
COMP,CHN,AGR,AGR-a,0,125177.22065773777
COMP,CHN,OXT,AGR-a,0,60.628496344579034
COMP,CHN,EIT,AGR-a,0,65091.18097727112
COMP,CHN,XMN,AGR-a,0,97723.4210903208
COMP,CHN,SRV,AGR-a,0,56069.148435422656
COMP,CHN,ELY,AGR-a,0,4934.7712808035685
COMP,CHN,nsk,AGR-a,0,305872.4989714735
COMP,CHN,skl,AGR-a,0,19217.274676974226
COMP,CHN,cap,AGR-a,0,75352.02080784018
COMP,CHN,nrs,AGR-a,0,0.0
COMP,CHN,lnd,AGR-a,0,181929.90454529165
COMP,CHN,itax,AGR-a,0,-3359.372846435932
COMP,CHN,vtax,AGR-a,0,-39532.89120559056
COMP,CHN,AGR-a,FRS,0,0.0
COMP,CHN,AGR-a,COA,0,0.0
COMP,CHN,AGR-a,OIL,0,0.0
COMP,CHN,AGR-a,GAS,0,0.0
COMP,CHN,AGR-a,P_C,0,0.0
COMP,CHN,AGR-a,AGR,0,897155.057592071
COMP,CHN,AGR-a,OXT,0,0.0
COMP,CHN,AGR-a,EIT,0,0.0
COMP,CHN,AGR-a,XMN,0,0.0
COMP,CHN,AGR-a,SRV,0,0.0
COMP,CHN,AGR-a,ELY,0,0.0
COMP,CHN,FRS,FRS-a,0,2825.486177131955
COMP,CHN,COA,FRS-a,0,53.877865760660065
COMP,CHN,OIL,FRS-a,0,0.0
COMP,CHN,GAS,FRS-a,0,0.7832484222777664
COMP,CHN,P_C,FRS-a,0,709.1931943520877
COMP,CHN,AGR,FRS-a,0,914.3687624206975
COMP,CHN,OXT,FRS-a,0,7.974010601461888
COMP,CHN,EIT,FRS-a,0,3707.3438828148774
COMP,CHN,XMN,FRS-a,0,1806.9343647031908
COMP,CHN,SRV,FRS-a,0,6224.825655711972
COMP,CHN,ELY,FRS-a,0,108.55782102097793
COMP,CHN,nsk,FRS-a,0,28060.809474217054
COMP,CHN,skl,FRS-a,0,1762.8995232755253
COMP,CHN,cap,FRS-a,0,10674.461849532558
COMP,CHN,nrs,FRS-a,0,4426.387760811623
COMP,CHN,lnd,FRS-a,0,0.0
COMP,CHN,itax,FRS-a,0,90.63908047170123
COMP,CHN,vtax,FRS-a,0,0.0
COMP,CHN,FRS-a,FRS,0,61374.54267124861
COMP,CHN,FRS-a,COA,0,0.0
COMP,CHN,FRS-a,OIL,0,0.0
COMP,CHN,FRS-a,GAS,0,0.0
COMP,CHN,FRS-a,P_C,0,0.0
COMP,CHN,FRS-a,AGR,0,0.0
COMP,CHN,FRS-a,OXT,0,0.0
COMP,CHN,FRS-a,EIT,0,0.0
COMP,CHN,FRS-a,XMN,0,0.0
COMP,CHN,FRS-a,SRV,0,0.0
COMP,CHN,FRS-a,ELY,0,0.0
COMP,CHN,FRS,COA-a,0,1258.4987107076913
COMP,CHN,COA,COA-a,0,3553.2816129783055
COMP,CHN,OIL,COA-a,0,0.0
COMP,CHN,GAS,COA-a,0,0.9620541035437159
COMP,CHN,P_C,COA-a,0,2124.548621676754
COMP,CHN,AGR,COA-a,0,3.6330353990420305
COMP,CHN,OXT,COA-a,0,106.12019383931175
COMP,CHN,EIT,COA-a,0,13098.547266447156
COMP,CHN,XMN,COA-a,0,21692.021731503588
COMP,CHN,SRV,COA-a,0,23040.091657634177
COMP,CHN,ELY,COA-a,0,4595.610044501006
COMP,CHN,nsk,COA-a,0,25434.182230650385
COMP,CHN,skl,COA-a,0,2392.9078358956776
COMP,CHN,cap,COA-a,0,17515.182654954064
COMP,CHN,nrs,COA-a,0,34053.942156420766
COMP,CHN,lnd,COA-a,0,0.0
COMP,CHN,itax,COA-a,0,206.46170868892455
COMP,CHN,vtax,COA-a,0,0.0
COMP,CHN,COA-a,FRS,0,0.0
COMP,CHN,COA-a,COA,0,149075.99151540027
COMP,CHN,COA-a,OIL,0,0.0
COMP,CHN,COA-a,GAS,0,0.0
COMP,CHN,COA-a,P_C,0,0.0
COMP,CHN,COA-a,AGR,0,0.0
COMP,CHN,COA-a,OXT,0,0.0
COMP,CHN,COA-a,EIT,0,0.0
COMP,CHN,COA-a,XMN,0,0.0
COMP,CHN,COA-a,SRV,0,0.0
COMP,CHN,COA-a,ELY,0,0.0
COMP,CHN,FRS,OIL-a,0,2.358227706766546
COMP,CHN,COA,OIL-a,0,3.4675231401840394
COMP,CHN,OIL,OIL-a,0,2585.3649400165773
COMP,CHN,GAS,OIL-a,0,722.2066509735306
COMP,CHN,P_C,OIL-a,0,1242.4459737119375
COMP,CHN,AGR,OIL-a,0,0.5374649136873947
COMP,CHN,OXT,OIL-a,0,95.24977204793971
COMP,CHN,EIT,OIL-a,0,13150.29776280645
COMP,CHN,XMN,OIL-a,0,16707.854801773832
COMP,CHN,SRV,OIL-a,0,11560.68573678849
COMP,CHN,ELY,OIL-a,0,1761.8673722616388
COMP,CHN,nsk,OIL-a,0,13715.123864643507
COMP,CHN,skl,OIL-a,0,1290.3598908245665
COMP,CHN,cap,OIL-a,0,29010.88398472815
COMP,CHN,nrs,OIL-a,0,29138.956002342766
COMP,CHN,lnd,OIL-a,0,0.0
COMP,CHN,itax,OIL-a,0,75.11456065140398
COMP,CHN,vtax,OIL-a,0,0.0
COMP,CHN,OIL-a,FRS,0,0.0
COMP,CHN,OIL-a,COA,0,0.0
COMP,CHN,OIL-a,OIL,0,121062.77452933085
COMP,CHN,OIL-a,GAS,0,0.0
COMP,CHN,OIL-a,P_C,0,0.0
COMP,CHN,OIL-a,AGR,0,0.0
COMP,CHN,OIL-a,OXT,0,0.0
COMP,CHN,OIL-a,EIT,0,0.0
COMP,CHN,OIL-a,XMN,0,0.0
COMP,CHN,OIL-a,SRV,0,0.0
COMP,CHN,OIL-a,ELY,0,0.0
COMP,CHN,FRS,GAS-a,0,0.0
COMP,CHN,COA,GAS-a,0,521.3970073450682
COMP,CHN,OIL,GAS-a,0,809.6640187622646
COMP,CHN,GAS,GAS-a,0,1225.7671270313533
COMP,CHN,P_C,GAS-a,0,2109.763062937086
COMP,CHN,AGR,GAS-a,0,0.2748390131579772
COMP,CHN,OXT,GAS-a,0,0.12604944598845044
COMP,CHN,EIT,GAS-a,0,41.1459543186198
COMP,CHN,XMN,GAS-a,0,142.26830097225056
COMP,CHN,SRV,GAS-a,0,207.82292559648863
COMP,CHN,ELY,GAS-a,0,1337.436221389109
COMP,CHN,nsk,GAS-a,0,223.85903691884445
COMP,CHN,skl,GAS-a,0,54.34379979898359
COMP,CHN,cap,GAS-a,0,186.47768445449864
COMP,CHN,nrs,GAS-a,0,79.45907491980978
COMP,CHN,lnd,GAS-a,0,0.0
COMP,CHN,itax,GAS-a,0,60.69821644433308
COMP,CHN,vtax,GAS-a,0,0.0
COMP,CHN,GAS-a,FRS,0,0.0
COMP,CHN,GAS-a,COA,0,0.0
COMP,CHN,GAS-a,OIL,0,0.0
COMP,CHN,GAS-a,GAS,0,7000.503319358438
COMP,CHN,GAS-a,P_C,0,0.0
COMP,CHN,GAS-a,AGR,0,0.0
COMP,CHN,GAS-a,OXT,0,0.0
COMP,CHN,GAS-a,EIT,0,0.0
COMP,CHN,GAS-a,XMN,0,0.0
COMP,CHN,GAS-a,SRV,0,0.0
COMP,CHN,GAS-a,ELY,0,0.0
COMP,CHN,FRS,OXT-a,0,264.10937714041245
COMP,CHN,COA,OXT-a,0,343.2337066154868
COMP,CHN,OIL,OXT-a,0,0.0
COMP,CHN,GAS,OXT-a,0,41.8570647451812
COMP,CHN,P_C,OXT-a,0,3763.331458476855
COMP,CHN,AGR,OXT-a,0,26.55359955820415
COMP,CHN,OXT,OXT-a,0,36381.012607373996
COMP,CHN,EIT,OXT-a,0,30338.8077118422
COMP,CHN,XMN,OXT-a,0,48031.07463215893
COMP,CHN,SRV,OXT-a,0,41318.95038096266
COMP,CHN,ELY,OXT-a,0,7040.262159582527
COMP,CHN,nsk,OXT-a,0,39740.51022292489
COMP,CHN,skl,OXT-a,0,3738.90634675595
COMP,CHN,cap,OXT-a,0,46759.09770950514
COMP,CHN,nrs,OXT-a,0,18405.44070254058
COMP,CHN,lnd,OXT-a,0,0.0
COMP,CHN,itax,OXT-a,0,776.9252572413819
COMP,CHN,vtax,OXT-a,0,0.0
COMP,CHN,OXT-a,FRS,0,0.0
COMP,CHN,OXT-a,COA,0,0.0
COMP,CHN,OXT-a,OIL,0,0.0
COMP,CHN,OXT-a,GAS,0,0.0
COMP,CHN,OXT-a,P_C,0,0.0
COMP,CHN,OXT-a,AGR,0,0.0
COMP,CHN,OXT-a,OXT,0,276970.0729374232
COMP,CHN,OXT-a,EIT,0,0.0
COMP,CHN,OXT-a,XMN,0,0.0
COMP,CHN,OXT-a,SRV,0,0.0
COMP,CHN,OXT-a,ELY,0,0.0
COMP,CHN,FRS,EIT-a,0,19232.600683985376
COMP,CHN,COA,EIT-a,0,23955.417211236978
COMP,CHN,OIL,EIT-a,0,1012.9559443291191
COMP,CHN,GAS,EIT-a,0,4040.8816946800703
COMP,CHN,P_C,EIT-a,0,138367.40192219487
COMP,CHN,AGR,EIT-a,0,51495.12991688626
COMP,CHN,OXT,EIT-a,0,386240.1877959329
COMP,CHN,EIT,EIT-a,0,1.56476168327062e6
COMP,CHN,XMN,EIT-a,0,362789.5225593031
COMP,CHN,SRV,EIT-a,0,430733.29959615326
COMP,CHN,ELY,EIT-a,0,113595.81150334544
COMP,CHN,nsk,EIT-a,0,326389.79637590295
COMP,CHN,skl,EIT-a,0,64398.16233697352
COMP,CHN,cap,EIT-a,0,406328.2387037727
COMP,CHN,nrs,EIT-a,0,0.0
COMP,CHN,lnd,EIT-a,0,0.0
COMP,CHN,itax,EIT-a,0,24134.723161134436
COMP,CHN,vtax,EIT-a,0,0.0
COMP,CHN,EIT-a,FRS,0,0.0
COMP,CHN,EIT-a,COA,0,0.0
COMP,CHN,EIT-a,OIL,0,0.0
COMP,CHN,EIT-a,GAS,0,0.0
COMP,CHN,EIT-a,P_C,0,0.0
COMP,CHN,EIT-a,AGR,0,0.0
COMP,CHN,EIT-a,OXT,0,0.0
COMP,CHN,EIT-a,EIT,0,3.917475812676464e6
COMP,CHN,EIT-a,XMN,0,0.0
COMP,CHN,EIT-a,SRV,0,0.0
COMP,CHN,EIT-a,ELY,0,0.0
COMP,CHN,FRS,XMN-a,0,40614.046330012556
COMP,CHN,COA,XMN-a,0,3805.618021751265
COMP,CHN,OIL,XMN-a,0,77.39521950960459
COMP,CHN,GAS,XMN-a,0,700.0286005077567
COMP,CHN,P_C,XMN-a,0,22385.067147201902
COMP,CHN,AGR,XMN-a,0,509750.49992503994
COMP,CHN,OXT,XMN-a,0,13620.068645156145
COMP,CHN,EIT,XMN-a,0,1.2513683250828185e6
COMP,CHN,XMN,XMN-a,0,2.765438982241224e6
COMP,CHN,SRV,XMN-a,0,735496.4281335567
COMP,CHN,ELY,XMN-a,0,48718.45908814021
COMP,CHN,nsk,XMN-a,0,640443.5888039944
COMP,CHN,skl,XMN-a,0,122196.42783057674
COMP,CHN,cap,XMN-a,0,657973.1615903979
COMP,CHN,nrs,XMN-a,0,0.0
COMP,CHN,lnd,XMN-a,0,0.0
COMP,CHN,itax,XMN-a,0,5101.2855585481275
COMP,CHN,vtax,XMN-a,0,0.0
COMP,CHN,XMN-a,FRS,0,0.0
COMP,CHN,XMN-a,COA,0,0.0
COMP,CHN,XMN-a,OIL,0,0.0
COMP,CHN,XMN-a,GAS,0,0.0
COMP,CHN,XMN-a,P_C,0,0.0
COMP,CHN,XMN-a,AGR,0,0.0
COMP,CHN,XMN-a,OXT,0,0.0
COMP,CHN,XMN-a,EIT,0,0.0
COMP,CHN,XMN-a,XMN,0,6.817689382218445e6
COMP,CHN,XMN-a,SRV,0,0.0
COMP,CHN,XMN-a,ELY,0,0.0
COMP,CHN,FRS,P_C-a,0,0.0
COMP,CHN,COA,P_C-a,0,32960.08783794945
COMP,CHN,OIL,P_C-a,0,301595.11766328407
COMP,CHN,GAS,P_C-a,0,1152.4660501749133
COMP,CHN,P_C,P_C-a,0,147627.54310919266
COMP,CHN,AGR,P_C-a,0,58.19149227395302
COMP,CHN,OXT,P_C-a,0,49.49987787513263
COMP,CHN,EIT,P_C-a,0,5721.194103400572
COMP,CHN,XMN,P_C-a,0,6401.270526563664
COMP,CHN,SRV,P_C-a,0,13591.120075599421
COMP,CHN,ELY,P_C-a,0,7746.11923875433
COMP,CHN,nsk,P_C-a,0,8566.487905636199
COMP,CHN,skl,P_C-a,0,1690.208928597165
COMP,CHN,cap,P_C-a,0,15904.950138913944
COMP,CHN,nrs,P_C-a,0,0.0
COMP,CHN,lnd,P_C-a,0,0.0
COMP,CHN,itax,P_C-a,0,345.68821730959286
COMP,CHN,vtax,P_C-a,0,0.0
COMP,CHN,P_C-a,FRS,0,0.0
COMP,CHN,P_C-a,COA,0,0.0
COMP,CHN,P_C-a,OIL,0,0.0
COMP,CHN,P_C-a,GAS,0,0.0
COMP,CHN,P_C-a,P_C,0,543409.9451654422
COMP,CHN,P_C-a,AGR,0,0.0
COMP,CHN,P_C-a,OXT,0,0.0
COMP,CHN,P_C-a,EIT,0,0.0
COMP,CHN,P_C-a,XMN,0,0.0
COMP,CHN,P_C-a,SRV,0,0.0
COMP,CHN,P_C-a,ELY,0,0.0
COMP,CHN,FRS,ETD-a,0,0.7653789210085356
COMP,CHN,COA,ETD-a,0,0.0
COMP,CHN,OIL,ETD-a,0,0.0
COMP,CHN,GAS,ETD-a,0,0.0
COMP,CHN,P_C,ETD-a,0,99.24554136346923
COMP,CHN,AGR,ETD-a,0,5.407797155603601
COMP,CHN,OXT,ETD-a,0,43.370380964476816
COMP,CHN,EIT,ETD-a,0,1257.279965608628
COMP,CHN,XMN,ETD-a,0,13599.46653045652
COMP,CHN,SRV,ETD-a,0,16111.086659594535
COMP,CHN,ELY,ETD-a,0,3853.7791985070194
COMP,CHN,nsk,ETD-a,0,12416.25414873711
COMP,CHN,skl,ETD-a,0,4034.356785558338
COMP,CHN,cap,ETD-a,0,8941.72967376626
COMP,CHN,nrs,ETD-a,0,0.0
COMP,CHN,lnd,ETD-a,0,0.0
COMP,CHN,itax,ETD-a,0,183.5523833645551
COMP,CHN,vtax,ETD-a,0,0.0
COMP,CHN,ETD-a,FRS,0,0.0
COMP,CHN,ETD-a,COA,0,0.0
COMP,CHN,ETD-a,OIL,0,0.0
COMP,CHN,ETD-a,GAS,0,0.0
COMP,CHN,ETD-a,P_C,0,0.0
COMP,CHN,ETD-a,AGR,0,0.0
COMP,CHN,ETD-a,OXT,0,0.0
COMP,CHN,ETD-a,EIT,0,0.0
COMP,CHN,ETD-a,XMN,0,0.0
COMP,CHN,ETD-a,SRV,0,0.0
COMP,CHN,ETD-a,ELY,0,60546.29444462307
COMP,CHN,FRS,CLP-a,0,0.0
COMP,CHN,COA,CLP-a,0,97099.18557027924
COMP,CHN,OIL,CLP-a,0,0.0
COMP,CHN,GAS,CLP-a,0,0.0
COMP,CHN,P_C,CLP-a,0,8727.46147069195
COMP,CHN,AGR,CLP-a,0,0.0
COMP,CHN,OXT,CLP-a,0,7.764405148761115
COMP,CHN,EIT,CLP-a,0,376.3449197802913
COMP,CHN,XMN,CLP-a,0,4070.7102227238765
COMP,CHN,SRV,CLP-a,0,4169.142091785605
COMP,CHN,ELY,CLP-a,0,14904.477385706896
COMP,CHN,nsk,CLP-a,0,3411.361448709716
COMP,CHN,skl,CLP-a,0,416.0444041676847
COMP,CHN,cap,CLP-a,0,10031.840334422974
COMP,CHN,nrs,CLP-a,0,0.0
COMP,CHN,lnd,CLP-a,0,0.0
COMP,CHN,itax,CLP-a,0,13294.088188093303
COMP,CHN,vtax,CLP-a,0,0.0
COMP,CHN,CLP-a,FRS,0,0.0
COMP,CHN,CLP-a,COA,0,0.0
COMP,CHN,CLP-a,OIL,0,0.0
COMP,CHN,CLP-a,GAS,0,0.0
COMP,CHN,CLP-a,P_C,0,0.0
COMP,CHN,CLP-a,AGR,0,0.0
COMP,CHN,CLP-a,OXT,0,0.0
COMP,CHN,CLP-a,EIT,0,0.0
COMP,CHN,CLP-a,XMN,0,0.0
COMP,CHN,CLP-a,SRV,0,0.0
COMP,CHN,CLP-a,ELY,0,156508.42044151685
COMP,CHN,FRS,OLP-a,0,0.0
COMP,CHN,COA,OLP-a,0,0.0
COMP,CHN,OIL,OLP-a,0,117.51375717204016
COMP,CHN,GAS,OLP-a,0,0.0
COMP,CHN,P_C,OLP-a,0,2154.877895602498
COMP,CHN,AGR,OLP-a,0,0.03508610157254258
COMP,CHN,OXT,OLP-a,0,0.2665410027700767
COMP,CHN,EIT,OLP-a,0,12.919333682071896
COMP,CHN,XMN,OLP-a,0,139.74298176369538
COMP,CHN,SRV,OLP-a,0,113.67535064336748
COMP,CHN,ELY,OLP-a,0,35.275484352033736
COMP,CHN,nsk,OLP-a,0,117.10807299430695
COMP,CHN,skl,OLP-a,0,21.198322697784313
COMP,CHN,cap,OLP-a,0,50.29080409843693
COMP,CHN,nrs,OLP-a,0,0.0
COMP,CHN,lnd,OLP-a,0,0.0
COMP,CHN,itax,OLP-a,0,255.69857356576796
COMP,CHN,vtax,OLP-a,0,0.0
COMP,CHN,OLP-a,FRS,0,0.0
COMP,CHN,OLP-a,COA,0,0.0
COMP,CHN,OLP-a,OIL,0,0.0
COMP,CHN,OLP-a,GAS,0,0.0
COMP,CHN,OLP-a,P_C,0,0.0
COMP,CHN,OLP-a,AGR,0,0.0
COMP,CHN,OLP-a,OXT,0,0.0
COMP,CHN,OLP-a,EIT,0,0.0
COMP,CHN,OLP-a,XMN,0,0.0
COMP,CHN,OLP-a,SRV,0,0.0
COMP,CHN,OLP-a,ELY,0,3018.6022045165146
COMP,CHN,FRS,GSP-a,0,0.0
COMP,CHN,COA,GSP-a,0,0.0
COMP,CHN,OIL,GSP-a,0,0.0
COMP,CHN,GAS,GSP-a,0,2722.17489664972
COMP,CHN,P_C,GSP-a,0,6187.221177171175
COMP,CHN,AGR,GSP-a,0,0.11319499842248035
COMP,CHN,OXT,GSP-a,0,0.8599162529088722
COMP,CHN,EIT,GSP-a,0,41.68043494735412
COMP,CHN,XMN,GSP-a,0,450.8396953504309
COMP,CHN,SRV,GSP-a,0,366.7401346093106
COMP,CHN,ELY,GSP-a,0,402.8973172405974
COMP,CHN,nsk,GSP-a,0,377.81478860834034
COMP,CHN,skl,GSP-a,0,68.39016043635466
COMP,CHN,cap,GSP-a,0,379.4399162385641
COMP,CHN,nrs,GSP-a,0,0.0
COMP,CHN,lnd,GSP-a,0,0.0
COMP,CHN,itax,GSP-a,0,1084.4852686600937
COMP,CHN,vtax,GSP-a,0,0.0
COMP,CHN,GSP-a,FRS,0,0.0
COMP,CHN,GSP-a,COA,0,0.0
COMP,CHN,GSP-a,OIL,0,0.0
COMP,CHN,GSP-a,GAS,0,0.0
COMP,CHN,GSP-a,P_C,0,0.0
COMP,CHN,GSP-a,AGR,0,0.0
COMP,CHN,GSP-a,OXT,0,0.0
COMP,CHN,GSP-a,EIT,0,0.0
COMP,CHN,GSP-a,XMN,0,0.0
COMP,CHN,GSP-a,SRV,0,0.0
COMP,CHN,GSP-a,ELY,0,12082.656901309269
COMP,CHN,FRS,NUC-a,0,0.062044233766041824
COMP,CHN,COA,NUC-a,0,0.0
COMP,CHN,OIL,NUC-a,0,0.0
COMP,CHN,GAS,NUC-a,0,0.0
COMP,CHN,P_C,NUC-a,0,0.0
COMP,CHN,AGR,NUC-a,0,0.438374540203299
COMP,CHN,OXT,NUC-a,0,21.02717280485239
COMP,CHN,EIT,NUC-a,0,101.9194274718412
COMP,CHN,XMN,NUC-a,0,1102.4200330365875
COMP,CHN,SRV,NUC-a,0,896.7744696582296
COMP,CHN,ELY,NUC-a,0,366.97876383674173
COMP,CHN,nsk,NUC-a,0,856.7744357581739
COMP,CHN,skl,NUC-a,0,283.4549862330443
COMP,CHN,cap,NUC-a,0,708.810250238112
COMP,CHN,nrs,NUC-a,0,0.0
COMP,CHN,lnd,NUC-a,0,0.0
COMP,CHN,itax,NUC-a,0,16.43308214430378
COMP,CHN,vtax,NUC-a,0,0.0
COMP,CHN,NUC-a,FRS,0,0.0
COMP,CHN,NUC-a,COA,0,0.0
COMP,CHN,NUC-a,OIL,0,0.0
COMP,CHN,NUC-a,GAS,0,0.0
COMP,CHN,NUC-a,P_C,0,0.0
COMP,CHN,NUC-a,AGR,0,0.0
COMP,CHN,NUC-a,OXT,0,0.0
COMP,CHN,NUC-a,EIT,0,0.0
COMP,CHN,NUC-a,XMN,0,0.0
COMP,CHN,NUC-a,SRV,0,0.0
COMP,CHN,NUC-a,ELY,0,4355.09303804603
COMP,CHN,FRS,HYD-a,0,0.4156739178364058
COMP,CHN,COA,HYD-a,0,0.0
COMP,CHN,OIL,HYD-a,0,0.0
COMP,CHN,GAS,HYD-a,0,0.0
COMP,CHN,P_C,HYD-a,0,0.0
COMP,CHN,AGR,HYD-a,0,2.936950658674933
COMP,CHN,OXT,HYD-a,0,14.087443372323664
COMP,CHN,EIT,HYD-a,0,682.8231999886629
COMP,CHN,XMN,HYD-a,0,7385.811486145677
COMP,CHN,SRV,HYD-a,0,6008.0631010341895
COMP,CHN,ELY,HYD-a,0,1950.9655459119635
COMP,CHN,nsk,HYD-a,0,6189.491800083158
COMP,CHN,skl,HYD-a,0,1109.7656588732432
COMP,CHN,cap,HYD-a,0,18437.098253573487
COMP,CHN,nrs,HYD-a,0,0.0
COMP,CHN,lnd,HYD-a,0,0.0
COMP,CHN,itax,HYD-a,0,87.36304720565826
COMP,CHN,vtax,HYD-a,0,0.0
COMP,CHN,HYD-a,FRS,0,0.0
COMP,CHN,HYD-a,COA,0,0.0
COMP,CHN,HYD-a,OIL,0,0.0
COMP,CHN,HYD-a,GAS,0,0.0
COMP,CHN,HYD-a,P_C,0,0.0
COMP,CHN,HYD-a,AGR,0,0.0
COMP,CHN,HYD-a,OXT,0,0.0
COMP,CHN,HYD-a,EIT,0,0.0
COMP,CHN,HYD-a,XMN,0,0.0
COMP,CHN,HYD-a,SRV,0,0.0
COMP,CHN,HYD-a,ELY,0,41868.82215988095
COMP,CHN,FRS,SOL-a,0,0.001223119054414351
COMP,CHN,COA,SOL-a,0,0.0
COMP,CHN,OIL,SOL-a,0,0.0
COMP,CHN,GAS,SOL-a,0,0.0
COMP,CHN,P_C,SOL-a,0,0.0
COMP,CHN,AGR,SOL-a,0,0.008641966896731077
COMP,CHN,OXT,SOL-a,0,0.041452256702677055
COMP,CHN,EIT,SOL-a,0,2.0092014376976493
COMP,CHN,XMN,SOL-a,0,21.732680942765402
COMP,CHN,SRV,SOL-a,0,17.678732035083847
COMP,CHN,ELY,SOL-a,0,5.983029128987802
COMP,CHN,nsk,SOL-a,0,16.890173749710996
COMP,CHN,skl,SOL-a,0,2.2211676753615577
COMP,CHN,cap,SOL-a,0,103.73077499901855
COMP,CHN,nrs,SOL-a,0,0.0
COMP,CHN,lnd,SOL-a,0,0.0
COMP,CHN,itax,SOL-a,0,0.267916218253119
COMP,CHN,vtax,SOL-a,0,0.0
COMP,CHN,SOL-a,FRS,0,0.0
COMP,CHN,SOL-a,COA,0,0.0
COMP,CHN,SOL-a,OIL,0,0.0
COMP,CHN,SOL-a,GAS,0,0.0
COMP,CHN,SOL-a,P_C,0,0.0
COMP,CHN,SOL-a,AGR,0,0.0
COMP,CHN,SOL-a,OXT,0,0.0
COMP,CHN,SOL-a,EIT,0,0.0
COMP,CHN,SOL-a,XMN,0,0.0
COMP,CHN,SOL-a,SRV,0,0.0
COMP,CHN,SOL-a,ELY,0,170.5649931893152
COMP,CHN,FRS,WND-a,0,0.051134124822953285
COMP,CHN,COA,WND-a,0,0.0
COMP,CHN,OIL,WND-a,0,0.0
COMP,CHN,GAS,WND-a,0,0.0
COMP,CHN,P_C,WND-a,0,0.0
COMP,CHN,AGR,WND-a,0,0.361288981785186
COMP,CHN,OXT,WND-a,0,1.7329668552934219
COMP,CHN,EIT,WND-a,0,83.99749647175993
COMP,CHN,XMN,WND-a,0,908.5655739871042
COMP,CHN,SRV,WND-a,0,739.0819198183688
COMP,CHN,ELY,WND-a,0,227.1183771032201
COMP,CHN,nsk,WND-a,0,706.1154224754418
COMP,CHN,skl,WND-a,0,137.82488165950946
COMP,CHN,cap,WND-a,0,1471.5193112741363
COMP,CHN,nrs,WND-a,0,0.0
COMP,CHN,lnd,WND-a,0,0.0
COMP,CHN,itax,WND-a,0,10.163026006869579
COMP,CHN,vtax,WND-a,0,0.0
COMP,CHN,WND-a,FRS,0,0.0
COMP,CHN,WND-a,COA,0,0.0
COMP,CHN,WND-a,OIL,0,0.0
COMP,CHN,WND-a,GAS,0,0.0
COMP,CHN,WND-a,P_C,0,0.0
COMP,CHN,WND-a,AGR,0,0.0
COMP,CHN,WND-a,OXT,0,0.0
COMP,CHN,WND-a,EIT,0,0.0
COMP,CHN,WND-a,XMN,0,0.0
COMP,CHN,WND-a,SRV,0,0.0
COMP,CHN,WND-a,ELY,0,4286.531402873385
COMP,CHN,FRS,XEL-a,0,0.0468474971200821
COMP,CHN,COA,XEL-a,0,0.0
COMP,CHN,OIL,XEL-a,0,0.0
COMP,CHN,GAS,XEL-a,0,0.0
COMP,CHN,P_C,XEL-a,0,1424.138653060512
COMP,CHN,AGR,XEL-a,0,0.3310017327718568
COMP,CHN,OXT,XEL-a,0,1.5876903863509142
COMP,CHN,EIT,XEL-a,0,76.9558939754147
COMP,CHN,XMN,XEL-a,0,832.3995420466592
COMP,CHN,SRV,XEL-a,0,677.123893474637
COMP,CHN,ELY,XEL-a,0,146.89025997606456
COMP,CHN,nsk,XEL-a,0,697.5714202983727
COMP,CHN,skl,XEL-a,0,85.0745382780368
COMP,CHN,cap,XEL-a,0,1356.735863618242
COMP,CHN,nrs,XEL-a,0,0.0
COMP,CHN,lnd,XEL-a,0,0.0
COMP,CHN,itax,XEL-a,0,165.90510910146605
COMP,CHN,vtax,XEL-a,0,0.0
COMP,CHN,XEL-a,FRS,0,0.0
COMP,CHN,XEL-a,COA,0,0.0
COMP,CHN,XEL-a,OIL,0,0.0
COMP,CHN,XEL-a,GAS,0,0.0
COMP,CHN,XEL-a,P_C,0,0.0
COMP,CHN,XEL-a,AGR,0,0.0
COMP,CHN,XEL-a,OXT,0,0.0
COMP,CHN,XEL-a,EIT,0,0.0
COMP,CHN,XEL-a,XMN,0,0.0
COMP,CHN,XEL-a,SRV,0,0.0
COMP,CHN,XEL-a,ELY,0,5464.760710849762
COMP,CHN,FRS,SRV-a,0,4252.358582611178
COMP,CHN,COA,SRV-a,0,2886.2388835892584
COMP,CHN,OIL,SRV-a,0,116.40814294514557
COMP,CHN,GAS,SRV-a,0,1926.400376878289
COMP,CHN,P_C,SRV-a,0,143389.35963014612
COMP,CHN,AGR,SRV-a,0,61846.06128148837
COMP,CHN,OXT,SRV-a,0,21790.017744251523
COMP,CHN,EIT,SRV-a,0,976784.5320001779
COMP,CHN,XMN,SRV-a,0,803268.5809886915
COMP,CHN,SRV,SRV-a,0,1.4283376599408698e6
COMP,CHN,ELY,SRV-a,0,36363.29153768886
COMP,CHN,nsk,SRV-a,0,1.2213723686084966e6
COMP,CHN,skl,SRV-a,0,852638.3458185821
COMP,CHN,cap,SRV-a,0,1.3974796181680525e6
COMP,CHN,nrs,SRV-a,0,0.0
COMP,CHN,lnd,SRV-a,0,0.0
COMP,CHN,itax,SRV-a,0,18142.4779287398
COMP,CHN,vtax,SRV-a,0,0.0
