COMM,REG,value
SRV,CHN,52812.4691373942
SRV,XEA,81842.88468250082
SRV,USA,40586.29319483224
SRV,RUS,10121.40300048898
SRV,EUR,354357.29420909553
SRV,XOE,139173.16644901843
SRV,OPC,27926.232564455826
SRV,SAS,15008.083781480918
SRV,XLC,12318.037610430727
SRV,ROW,41884.784810406716
