COMM,SRC,DST,value
OIL,XOE,XOE,1653.8610378096687
OIL,XOE,OPC,255.91636651753427
OIL,XOE,SAS,375.33801893658926
OIL,XOE,XLC,481.2574849750157
OIL,XOE,ROW,23.480741069281233
OIL,OPC,CHN,132465.16287340687
OIL,OPC,XEA,101119.8228018077
OIL,OPC,USA,187841.772910971
OIL,OPC,RUS,20.294540074228657
OIL,OPC,EUR,160044.4158000327
OIL,OPC,XOE,208166.61409299614
OIL,OPC,OPC,11478.701107241228
OIL,OPC,SAS,121920.52920679256
OIL,OPC,XLC,11528.997915380269
OIL,OPC,ROW,51561.27728382578
OIL,SAS,CHN,12.087087256617826
OIL,SAS,XEA,9.063903522783542
OIL,SAS,USA,24.515105188595307
OIL,SAS,RUS,0.04431023360272678
OIL,SAS,EUR,34.11022249299923
OIL,SAS,XOE,14.335038364355116
OIL,SAS,OPC,10.663153689191368
OIL,SAS,SAS,10.854171396481005
OIL,SAS,XLC,6.492082337479432
OIL,SAS,ROW,14.962931419701611
OIL,XLC,CHN,2086.704974830465
OIL,XLC,XEA,49.79428678426568
OIL,XLC,USA,45206.17700834747
OIL,XLC,RUS,0.17962211983540674
OIL,XLC,EUR,4332.056724343698
OIL,XLC,XOE,529.4080497440006
OIL,XLC,OPC,32.76692291428576
OIL,XLC,SAS,1662.8241290026046
OIL,XLC,XLC,9441.755179755883
OIL,XLC,ROW,136.36611006099866
OIL,ROW,CHN,17173.80836560232
OIL,ROW,XEA,4735.034784232923
OIL,ROW,USA,13561.730114518747
OIL,ROW,RUS,5.411055070428285
OIL,ROW,EUR,30162.818825939165
OIL,ROW,XOE,5315.472670833588
OIL,ROW,OPC,868.9249269745352
OIL,ROW,SAS,6004.133700068789
OIL,ROW,XLC,1422.1781533484577
OIL,ROW,ROW,9794.176748452834
GAS,CHN,XEA,301.0517235694323
GAS,CHN,USA,19.645983965458186
GAS,CHN,RUS,103.06880553640848
GAS,CHN,EUR,113.46811335638702
GAS,CHN,XOE,47.46667288095306
GAS,CHN,OPC,122.9985746503353
GAS,CHN,SAS,0.6675479801655217
GAS,CHN,XLC,3.073529903226003
GAS,CHN,ROW,21.032711994667235
GAS,XEA,CHN,174.83634718289295
GAS,XEA,XEA,6219.037636134158
GAS,XEA,USA,105.49253138229884
GAS,XEA,RUS,264.7355863130798
GAS,XEA,EUR,1361.4355386611555
GAS,XEA,XOE,19654.968747256436
GAS,XEA,OPC,541.2689589321149
GAS,XEA,SAS,53.77544869196863
GAS,XEA,XLC,138.01237064317445
GAS,XEA,ROW,244.9248117312286
GAS,USA,CHN,15.837042658175383
GAS,USA,XEA,328.0737001672303
GAS,USA,RUS,102.2859535200546
GAS,USA,EUR,598.312209242596
GAS,USA,XOE,2637.8292184408842
GAS,USA,OPC,433.7921452545605
GAS,USA,SAS,108.42478736842396
GAS,USA,XLC,2051.5909792795173
GAS,USA,ROW,102.26433557136635
GAS,RUS,CHN,24.898389569911547
GAS,RUS,XEA,451.5967924117083
GAS,RUS,USA,165.03380649741172
GAS,RUS,EUR,8997.422865835737
GAS,RUS,XOE,2417.0493492769037
GAS,RUS,OPC,1235.952501458723
GAS,RUS,SAS,18.461199761360863
GAS,RUS,XLC,51.684072481471844
GAS,RUS,ROW,4982.323309956276
GAS,EUR,CHN,2.6962329397737155
GAS,EUR,XEA,287.3796674250663
GAS,EUR,USA,154.74136915610273
GAS,EUR,RUS,241.80785984747263
GAS,EUR,EUR,43051.883712020805
GAS,EUR,XOE,232.38328624036913
GAS,EUR,OPC,516.5327512259546
GAS,EUR,SAS,43.02152439554854
GAS,EUR,XLC,64.4471181317467
GAS,EUR,ROW,313.27036218899417
GAS,XOE,CHN,106.95736539460417
GAS,XOE,XEA,553.7648732334399
GAS,XOE,USA,11044.536679678802
GAS,XOE,RUS,17.69683916310594
GAS,XOE,EUR,241.165241265051
GAS,XOE,XOE,6387.774002661246
GAS,XOE,OPC,169.28823897495002
GAS,XOE,SAS,20.445552242567494
GAS,XOE,XLC,58.700767631195404
GAS,XOE,ROW,81.34523787690695
GAS,OPC,CHN,564.5434441684663
GAS,OPC,XEA,3434.5253806217797
GAS,OPC,USA,3704.065715998855
GAS,OPC,RUS,616.6281428444978
GAS,OPC,EUR,34680.23035282218
GAS,OPC,XOE,17893.665922777836
GAS,OPC,OPC,6094.735883406357
GAS,OPC,SAS,5006.174819731499
GAS,OPC,XLC,2428.1796926006086
GAS,OPC,ROW,14004.025878362896
GAS,SAS,CHN,0.7117566388824632
GAS,SAS,XEA,50.97479831546928
GAS,SAS,USA,13.982469053540637
GAS,SAS,RUS,32.98718401341569
GAS,SAS,EUR,193.99205751281076
GAS,SAS,XOE,21.966809277259028
GAS,SAS,OPC,64.03366477358816
GAS,SAS,SAS,1.5647795207156068
GAS,SAS,XLC,3.952133817887888
GAS,SAS,ROW,50.008950202967085
GAS,XLC,CHN,72.54245455145133
GAS,XLC,XEA,307.01194666537526
GAS,XLC,USA,1185.010161442008
GAS,XLC,RUS,54.65043345950191
GAS,XLC,EUR,1709.4357360019571
GAS,XLC,XOE,1346.5559904631461
GAS,XLC,OPC,791.1207412641538
GAS,XLC,SAS,175.72728066909983
GAS,XLC,XLC,1495.5160769097085
GAS,XLC,ROW,267.2997556255006
GAS,ROW,CHN,8267.139981880955
GAS,ROW,XEA,888.1225007743323
GAS,ROW,USA,336.34210497327456
GAS,ROW,RUS,335.450694452653
GAS,ROW,EUR,3882.271500991191
GAS,ROW,XOE,1037.3026763118794
GAS,ROW,OPC,2667.2799138618648
GAS,ROW,SAS,213.9488382028091
GAS,ROW,XLC,170.41891335147216
GAS,ROW,ROW,5880.734575545204
P_C,CHN,XEA,17672.26770786135
P_C,CHN,USA,1020.1235948372764
P_C,CHN,RUS,868.848027757346
P_C,CHN,EUR,2708.362263227328
P_C,CHN,XOE,4856.124788256938
P_C,CHN,OPC,2330.0578359695414
P_C,CHN,SAS,2255.480082829535
P_C,CHN,XLC,556.1189478933261
P_C,CHN,ROW,1928.6649784282235
P_C,XEA,CHN,6413.6802192177165
P_C,XEA,XEA,42430.66074287653
P_C,XEA,USA,1564.415292017657
P_C,XEA,RUS,90.58235523128386
P_C,XEA,EUR,3053.2124416124802
P_C,XEA,XOE,11182.250585901735
P_C,XEA,OPC,783.6915163606184
P_C,XEA,SAS,3299.9363142633824
P_C,XEA,XLC,361.57158412989895
P_C,XEA,ROW,949.4770399353705
P_C,USA,CHN,1958.185180199891
P_C,USA,XEA,2323.403569831759
P_C,USA,RUS,236.02372916819482
P_C,USA,EUR,33767.328705551874
P_C,USA,XOE,16019.303670748719
P_C,USA,OPC,15414.947817536851
P_C,USA,SAS,808.9123624946077
P_C,USA,XLC,46627.80565171023
P_C,USA,ROW,9394.52272244201
P_C,RUS,CHN,3606.016110980119
P_C,RUS,XEA,1120.4206960403988
P_C,RUS,USA,11453.779977531138
P_C,RUS,EUR,40610.84904061182
P_C,RUS,XOE,1520.9757868905303
P_C,RUS,OPC,1970.074887197533
P_C,RUS,SAS,190.6461223695786
P_C,RUS,XLC,384.869945969707
P_C,RUS,ROW,6751.446805348515
P_C,EUR,CHN,740.1178904570753
P_C,EUR,XEA,1418.2181503734014
P_C,EUR,USA,16964.924444125158
P_C,EUR,RUS,1564.6064605370761
P_C,EUR,EUR,130930.45644489734
P_C,EUR,XOE,2614.419091039073
P_C,EUR,OPC,11285.23254365555
P_C,EUR,SAS,487.7158323434492
P_C,EUR,XLC,2567.844775837563
P_C,EUR,ROW,19816.66758484459
P_C,XOE,CHN,14535.556349399874
P_C,XOE,XEA,15260.214023229039
P_C,XOE,USA,15983.33885898953
P_C,XOE,RUS,307.8433598932394
P_C,XOE,EUR,4924.373332781893
P_C,XOE,XOE,16246.645725128636
P_C,XOE,OPC,1580.989066427173
P_C,XOE,SAS,1437.9209032569931
P_C,XOE,XLC,2002.7810059706492
P_C,XOE,ROW,1362.3795193374744
P_C,OPC,CHN,12833.492112052874
P_C,OPC,XEA,20677.12195807495
P_C,OPC,USA,15908.112052162016
P_C,OPC,RUS,106.7725156681356
P_C,OPC,EUR,27167.987161369067
P_C,OPC,XOE,33665.918757900494
P_C,OPC,OPC,15444.061929581314
P_C,OPC,SAS,16197.202364039675
P_C,OPC,XLC,6698.722098410663
P_C,OPC,ROW,18919.43571670182
P_C,SAS,CHN,162.57786694970892
P_C,SAS,XEA,4466.964878034499
P_C,SAS,USA,3722.414180535597
P_C,SAS,RUS,28.81601061593663
P_C,SAS,EUR,10094.94476723571
P_C,SAS,XOE,4192.704458061298
P_C,SAS,OPC,8322.63592652137
P_C,SAS,SAS,2822.331622397394
P_C,SAS,XLC,962.3873025732057
P_C,SAS,ROW,10027.820392289766
P_C,XLC,CHN,136.11129126815746
P_C,XLC,XEA,508.7517754080871
P_C,XLC,USA,13678.148556579616
P_C,XLC,RUS,30.007601925430126
P_C,XLC,EUR,2164.7285048903373
P_C,XLC,XOE,776.7672304878689
P_C,XLC,OPC,2772.886319519494
P_C,XLC,SAS,108.60501158708578
P_C,XLC,XLC,6300.295773339154
P_C,XLC,ROW,1328.2248742110232
P_C,ROW,CHN,195.46472728064612
P_C,ROW,XEA,707.5965583294617
P_C,ROW,USA,1384.984545498484
P_C,ROW,RUS,2591.645309822819
P_C,ROW,EUR,15641.36314027819
P_C,ROW,XOE,546.8066945742121
P_C,ROW,OPC,4207.483393828375
P_C,ROW,SAS,518.0168006209251
P_C,ROW,XLC,226.25718686055043
P_C,ROW,ROW,13942.896506913728
AGR,CHN,XEA,5139.891844721309
AGR,CHN,USA,1236.6783177933316
AGR,CHN,RUS,665.3972508590488
AGR,CHN,EUR,2687.704782156506
AGR,CHN,XOE,3135.8783302006636
AGR,CHN,OPC,1066.0916092642801
AGR,CHN,SAS,779.7244091997105
AGR,CHN,XLC,294.9716848045618
AGR,CHN,ROW,870.636208604953
AGR,XEA,CHN,3708.782614236221
AGR,XEA,XEA,4753.685657949722
AGR,XEA,USA,2362.6980313406316
AGR,XEA,RUS,333.7998614729327
AGR,XEA,EUR,3665.270755139378
AGR,XEA,XOE,3269.2592408168694
AGR,XEA,OPC,818.7606956149255
AGR,XEA,SAS,1324.2673659365005
AGR,XEA,XLC,155.0111332253835
AGR,XEA,ROW,506.5874046986351
AGR,USA,CHN,18312.244472930604
AGR,USA,XEA,9774.10446758225
AGR,USA,RUS,477.85570215100483
AGR,USA,EUR,6301.06504196443
AGR,USA,XOE,19793.21471553368
AGR,USA,OPC,6747.931099845852
AGR,USA,SAS,1358.9694669938515
AGR,USA,XLC,14080.597063204572
AGR,USA,ROW,6784.195250972312
AGR,RUS,CHN,20.565044845795086
AGR,RUS,XEA,58.071643023519194
AGR,RUS,USA,21.83404975171879
AGR,RUS,EUR,730.2460277208971
AGR,RUS,XOE,46.76494041803027
AGR,RUS,OPC,1164.6002520580353
AGR,RUS,SAS,107.29267277957732
AGR,RUS,XLC,66.07763791586497
AGR,RUS,ROW,4711.523140904955
AGR,EUR,CHN,1646.8221905186278
AGR,EUR,XEA,1210.3711615151503
AGR,EUR,USA,1407.3723318352745
AGR,EUR,RUS,3463.1790019763926
AGR,EUR,EUR,81496.66946987002
AGR,EUR,XOE,1142.2269865813212
AGR,EUR,OPC,6463.724639522185
AGR,EUR,SAS,291.81741032151996
AGR,EUR,XLC,645.4451504421734
AGR,EUR,ROW,10236.508539159457
AGR,XOE,CHN,7646.194155660665
AGR,XOE,XEA,6471.059643429252
AGR,XOE,USA,5931.922245789574
AGR,XOE,RUS,217.3370121401211
AGR,XOE,EUR,3817.7297204612937
AGR,XOE,XOE,6970.789105728059
AGR,XOE,OPC,4280.864683836116
AGR,XOE,SAS,3181.179469872411
AGR,XOE,XLC,2512.4301580217584
AGR,XOE,ROW,2279.8611414276324
AGR,OPC,CHN,12960.034135227206
AGR,OPC,XEA,2389.322449184568
AGR,OPC,USA,2812.169087474688
AGR,OPC,RUS,843.2214599795732
AGR,OPC,EUR,11388.498068173869
AGR,OPC,XOE,2441.542959484467
AGR,OPC,OPC,6511.591935787119
AGR,OPC,SAS,659.085744503643
AGR,OPC,XLC,1154.2739532420917
AGR,OPC,ROW,3263.139959743147
AGR,SAS,CHN,2763.799074708523
AGR,SAS,XEA,3058.412438682204
AGR,SAS,USA,1085.7200189381126
AGR,SAS,RUS,538.7108819834222
AGR,SAS,EUR,2513.0661417263327
AGR,SAS,XOE,573.2218145416789
AGR,SAS,OPC,2257.508135461522
AGR,SAS,SAS,3258.588676053969
AGR,SAS,XLC,254.5698876836994
AGR,SAS,ROW,1116.8844797716358
AGR,XLC,CHN,6063.020637934255
AGR,XLC,XEA,1812.5394710729495
AGR,XLC,USA,19968.34135170659
AGR,XLC,RUS,1562.7778788450294
AGR,XLC,EUR,14367.44123826197
AGR,XLC,XOE,4050.121048907041
AGR,XLC,OPC,7126.683804566868
AGR,XLC,SAS,233.14350214884348
AGR,XLC,XLC,5233.4142591955
AGR,XLC,ROW,3249.457325836809
AGR,ROW,CHN,2655.4051047034723
AGR,ROW,XEA,2602.1721130640017
AGR,ROW,USA,2343.7071816108155
AGR,ROW,RUS,3814.53994398742
AGR,ROW,EUR,21701.863406145258
AGR,ROW,XOE,1704.498383304229
AGR,ROW,OPC,7392.921897292087
AGR,ROW,SAS,2581.087770230318
AGR,ROW,XLC,635.932953957835
AGR,ROW,ROW,9082.83485088399
OXT,CHN,XEA,791.0577523447181
OXT,CHN,USA,475.7099858629742
OXT,CHN,RUS,46.837162017285564
OXT,CHN,EUR,900.2980149095409
OXT,CHN,XOE,1249.8991532831767
OXT,CHN,OPC,93.31020726813132
OXT,CHN,SAS,247.67306961745098
OXT,CHN,XLC,57.24830816819856
OXT,CHN,ROW,166.08121468499422
OXT,XEA,CHN,12231.167908329166
OXT,XEA,XEA,1540.3067431187637
OXT,XEA,USA,136.3102931738901
OXT,XEA,RUS,69.64207810630434
OXT,XEA,EUR,949.7244421579585
OXT,XEA,XOE,4698.681614080581
OXT,XEA,OPC,50.09197379678369
OXT,XEA,SAS,1563.666981246209
OXT,XEA,XLC,20.206847289542768
OXT,XEA,ROW,155.21570257593953
OXT,USA,CHN,1935.0438109654995
OXT,USA,XEA,269.3510544408958
OXT,USA,RUS,21.213315991582242
OXT,USA,EUR,1946.5309284738544
OXT,USA,XOE,3807.806730686978
OXT,USA,OPC,265.53039917360957
OXT,USA,SAS,139.9238303583104
OXT,USA,XLC,1153.9778069234476
OXT,USA,ROW,276.2422753728962
OXT,RUS,CHN,3272.004860741214
OXT,RUS,XEA,71.27281317466617
OXT,RUS,USA,64.38204536393712
OXT,RUS,EUR,3909.223839743441
OXT,RUS,XOE,101.82022504901731
OXT,RUS,OPC,313.02216378551384
OXT,RUS,SAS,640.5058644073354
OXT,RUS,XLC,31.410069852575187
OXT,RUS,ROW,1268.6663139874306
OXT,EUR,CHN,2761.8896047335847
OXT,EUR,XEA,681.3917199000025
OXT,EUR,USA,412.1610928380611
OXT,EUR,RUS,219.52084137149683
OXT,EUR,EUR,17538.721467667765
OXT,EUR,XOE,606.9487711795616
OXT,EUR,OPC,2843.430846573454
OXT,EUR,SAS,9383.935937558463
OXT,EUR,XLC,200.37317379304764
OXT,EUR,ROW,6859.497367644031
OXT,XOE,CHN,55259.243828113336
OXT,XOE,XEA,2294.314129007937
OXT,XOE,USA,2678.319699086117
OXT,XOE,RUS,2.97366956988328
OXT,XOE,EUR,7256.241321624096
OXT,XOE,XOE,25923.566056640946
OXT,XOE,OPC,298.79307176345765
OXT,XOE,SAS,1988.6600460890481
OXT,XOE,XLC,481.18843241794406
OXT,XOE,ROW,656.2699673586078
OXT,OPC,CHN,32169.19921630109
OXT,OPC,XEA,2126.8738871247
OXT,OPC,USA,734.8217416381889
OXT,OPC,RUS,332.2439302550397
OXT,OPC,EUR,13536.864391366835
OXT,OPC,XOE,8611.656045240421
OXT,OPC,OPC,4264.158728557636
OXT,OPC,SAS,1853.0934956059004
OXT,OPC,XLC,2075.2888750254638
OXT,OPC,ROW,2334.4866141667353
OXT,SAS,CHN,10259.413391701475
OXT,SAS,XEA,342.9829604787732
OXT,SAS,USA,64.45321319085555
OXT,SAS,RUS,13.349729929825882
OXT,SAS,EUR,1109.2684531366056
OXT,SAS,XOE,854.633283344242
OXT,SAS,OPC,500.9543154506158
OXT,SAS,SAS,268.984872433843
OXT,SAS,XLC,12.219735131572412
OXT,SAS,ROW,139.97918819125147
OXT,XLC,CHN,13159.702705371768
OXT,XLC,XEA,763.2714356963879
OXT,XLC,USA,2896.236849307327
OXT,XLC,RUS,1.0556865178107253
OXT,XLC,EUR,6155.661195330575
OXT,XLC,XOE,14352.249885075007
OXT,XLC,OPC,1420.6511611550247
OXT,XLC,SAS,2021.9023214802617
OXT,XLC,XLC,1878.984581340115
OXT,XLC,ROW,1149.657184514742
OXT,ROW,CHN,16967.62527994049
OXT,ROW,XEA,1178.3601576885192
OXT,ROW,USA,1680.5434508097208
OXT,ROW,RUS,579.2501947543948
OXT,ROW,EUR,16288.39158151794
OXT,ROW,XOE,2691.179058890271
OXT,ROW,OPC,670.2658299213269
OXT,ROW,SAS,2813.244315156394
OXT,ROW,XLC,412.3099571072696
OXT,ROW,ROW,4295.586228261192
EIT,CHN,XEA,44187.933053824774
EIT,CHN,USA,43304.62226992924
EIT,CHN,RUS,6382.485926713973
EIT,CHN,EUR,47343.94520518538
EIT,CHN,XOE,55834.612719980614
EIT,CHN,OPC,27903.64102664305
EIT,CHN,SAS,22508.907649564044
EIT,CHN,XLC,15518.055123715687
EIT,CHN,ROW,19438.9856877255
EIT,XEA,CHN,79246.22755894723
EIT,XEA,XEA,76368.34915673365
EIT,XEA,USA,25357.16727976731
EIT,XEA,RUS,1029.0772467517468
EIT,XEA,EUR,40315.806128800796
EIT,XEA,XOE,54637.35491524862
EIT,XEA,OPC,11229.146932997332
EIT,XEA,SAS,14166.227235938733
EIT,XEA,XLC,3680.9494781884637
EIT,XEA,ROW,8296.625481480014
EIT,USA,CHN,36855.37920200765
EIT,USA,XEA,28329.919086458587
EIT,USA,RUS,2879.249415727324
EIT,USA,EUR,109879.43468932025
EIT,USA,XOE,100527.09956296154
EIT,USA,OPC,22876.471424542648
