COMM,SRC,DST,value
COA,SAS,XEA,0.19415611020950638
COA,SAS,USA,0.02112906954575441
COA,SAS,RUS,0.017240833823266195
COA,SAS,EUR,0.08032577733896784
COA,SAS,XOE,0.030564894116289786
COA,SAS,OPC,0.15074008715771547
COA,SAS,SAS,135.94544583155326
COA,SAS,XLC,0.00760137563030331
COA,SAS,ROW,0.3967668286702798
COA,XLC,CHN,166.43630168589485
COA,XLC,XEA,14.899121290468827
COA,XLC,USA,898.7105521770702
COA,XLC,RUS,5.342652723301732
COA,XLC,EUR,4285.023165972952
COA,XLC,XOE,341.0000825355599
COA,XLC,OPC,478.65741542070015
COA,XLC,SAS,9.293921353201364
COA,XLC,XLC,1021.3352359761602
COA,XLC,ROW,1023.0521303846026
COA,ROW,CHN,1356.4329099151007
COA,ROW,XEA,509.31972581452635
COA,ROW,USA,12.809689598837812
COA,ROW,RUS,43.532814520531424
COA,ROW,EUR,2268.27462152791
COA,ROW,XOE,565.6105782534537
COA,ROW,OPC,302.1185761166533
COA,ROW,SAS,1951.1519912339925
COA,ROW,XLC,173.99830856520484
COA,ROW,ROW,1128.3397362398653
OIL,CHN,XEA,619.8725791789623
OIL,CHN,USA,21.317242680105824
OIL,CHN,EUR,0.38851685887220555
OIL,CHN,XOE,60.76996034681541
OIL,CHN,OPC,1.9039023865861313
OIL,CHN,SAS,181.45206898598258
OIL,CHN,XLC,0.2792378648502273
OIL,CHN,ROW,0.4071052054453057
OIL,XEA,CHN,2586.1189843986194
OIL,XEA,XEA,6667.213916509323
OIL,XEA,USA,1330.985939989068
OIL,XEA,RUS,0.2269526314836934
OIL,XEA,EUR,80.87196874990661
OIL,XEA,XOE,18494.078095513618
OIL,XEA,OPC,83.18339351230361
OIL,XEA,SAS,2749.2270485814893
OIL,XEA,XLC,27.37691141065578
OIL,XEA,ROW,36.524534446167316
OIL,USA,CHN,0.18545108396178975
OIL,USA,XEA,2.145349072299566
OIL,USA,EUR,3.8661869887798836
OIL,USA,XOE,352.8796983586659
OIL,USA,OPC,96.97747372935426
OIL,USA,SAS,71.12897566331759
OIL,USA,XLC,58.46373669817359
OIL,USA,ROW,99.0381637311091
OIL,RUS,CHN,21819.535169548173
OIL,RUS,XEA,3535.0059163039577
OIL,RUS,USA,11579.602333460702
OIL,RUS,EUR,142276.00825127945
OIL,RUS,XOE,17052.880652219592
OIL,RUS,OPC,84.89727415991788
OIL,RUS,SAS,235.77003398846173
OIL,RUS,XLC,893.832148135046
OIL,RUS,ROW,15890.016486730821
OIL,EUR,CHN,257.0447222832007
OIL,EUR,XEA,29.308055213024073
