COMM,SRC,DST,value
EIT,USA,SAS,10015.900097630682
EIT,USA,XLC,77177.50613463568
EIT,USA,ROW,15866.625380063688
EIT,RUS,CHN,8492.617805867518
EIT,RUS,XEA,5752.139422157628
EIT,RUS,USA,8035.274486558014
EIT,RUS,EUR,30423.393256028092
EIT,RUS,XOE,4566.038355469053
EIT,RUS,OPC,6813.3735890843745
EIT,RUS,SAS,3023.6286005718807
EIT,RUS,XLC,2295.721058910522
EIT,RUS,ROW,17190.06871242064
EIT,EUR,CHN,52020.224641861234
EIT,EUR,XEA,50288.31666669821
EIT,EUR,USA,136282.5741931596
EIT,EUR,RUS,39612.71763169261
EIT,EUR,EUR,1172894.7587627387
EIT,EUR,XOE,78047.68394074943
EIT,EUR,OPC,73200.92817626515
EIT,EUR,SAS,51791.53716332294
EIT,EUR,XLC,29718.16943670018
EIT,EUR,ROW,123549.72619114099
EIT,XOE,CHN,104028.58150338895
EIT,XOE,XEA,111228.0662746697
EIT,XOE,USA,114059.61092404427
EIT,XOE,RUS,4087.623295953544
EIT,XOE,EUR,59294.38149055316
EIT,XOE,XOE,66505.47970405869
EIT,XOE,OPC,19462.49183178194
EIT,XOE,SAS,17053.64748826467
EIT,XOE,XLC,12735.55596162745
EIT,XOE,ROW,10755.373338191383
EIT,OPC,CHN,22790.458409869207
EIT,OPC,XEA,12053.696330110404
EIT,OPC,USA,15478.699684171945
EIT,OPC,RUS,746.0637808746221
EIT,OPC,EUR,29499.09155059963
EIT,OPC,XOE,11826.826288524871
EIT,OPC,OPC,27189.59935741547
EIT,OPC,SAS,18117.624834804425
EIT,OPC,XLC,15232.333993108781
EIT,OPC,ROW,14865.492507006578
EIT,SAS,CHN,5694.666758591823
EIT,SAS,XEA,7066.313782766667
EIT,SAS,USA,9783.587955523537
EIT,SAS,RUS,1127.1128128066243
EIT,SAS,EUR,12396.215549396826
EIT,SAS,XOE,4316.995553779843
EIT,SAS,OPC,9067.57348024794
EIT,SAS,SAS,5480.984529968797
EIT,SAS,XLC,2617.326309422494
EIT,SAS,ROW,8223.29787881503
EIT,XLC,CHN,18554.109644870638
EIT,XLC,XEA,5574.123252425703
EIT,XLC,USA,52570.874491531045
EIT,XLC,RUS,297.0460801070577
EIT,XLC,EUR,28635.300748257323
EIT,XLC,XOE,17102.75793410536
EIT,XLC,OPC,15759.919643719331
EIT,XLC,SAS,629.6149993547208
EIT,XLC,XLC,30109.50273161609
EIT,XLC,ROW,1889.0134326799655
EIT,ROW,CHN,12798.145894618425
EIT,ROW,XEA,9648.960649346101
EIT,ROW,USA,19251.170039399418
EIT,ROW,RUS,9823.417637606337
EIT,ROW,EUR,76593.22159257831
EIT,ROW,XOE,11534.249007257491
EIT,ROW,OPC,29239.619198745993
EIT,ROW,SAS,15853.409910563343
EIT,ROW,XLC,3214.2714752542593
EIT,ROW,ROW,46907.4174691362
XMN,CHN,XEA,171841.7734382887
XMN,CHN,USA,382167.18035441544
XMN,CHN,RUS,36758.870114458376
XMN,CHN,EUR,340606.7035132413
XMN,CHN,XOE,256585.2132301653
XMN,CHN,OPC,108883.4209274492
XMN,CHN,SAS,52854.224879566325
XMN,CHN,XLC,72530.43927718769
XMN,CHN,ROW,88026.69535924573
XMN,XEA,CHN,189181.7495315437
XMN,XEA,XEA,197418.0441171935
XMN,XEA,USA,153276.45336813573
XMN,XEA,RUS,5960.061528607003
XMN,XEA,EUR,139409.64628257137
XMN,XEA,XOE,139778.13718264873
XMN,XEA,OPC,37117.14987638462
XMN,XEA,SAS,32088.668339508728
XMN,XEA,XLC,19579.383510504507
XMN,XEA,ROW,28710.204473541227
XMN,USA,CHN,61754.10173571754
XMN,USA,XEA,79984.20025806298
XMN,USA,RUS,9663.69446620938
XMN,USA,EUR,162443.04772445228
XMN,USA,XOE,231691.09020341185
XMN,USA,OPC,64002.85061356109
XMN,USA,SAS,14221.066833860812
XMN,USA,XLC,141943.2908422757
XMN,USA,ROW,33914.153398135175
XMN,RUS,CHN,2926.3691504845733
XMN,RUS,XEA,1260.6823083296936
XMN,RUS,USA,1621.8296178011178
XMN,RUS,EUR,7284.980375971988
XMN,RUS,XOE,3255.7805294340574
XMN,RUS,OPC,3107.6256077996777
XMN,RUS,SAS,989.9367757612147
XMN,RUS,XLC,348.319584643077
XMN,RUS,ROW,11115.240496272696
XMN,EUR,CHN,155565.68005227073
XMN,EUR,XEA,94218.49457505255
XMN,EUR,USA,235418.50729039012
XMN,EUR,RUS,99752.24547243021
XMN,EUR,EUR,1995185.7586834305
XMN,EUR,XOE,146810.80272294272
XMN,EUR,OPC,166099.77923680487
XMN,EUR,SAS,38201.84942679774
XMN,EUR,XLC,61723.35660002
XMN,EUR,ROW,247413.77034915902
XMN,XOE,CHN,223899.7359872061
XMN,XOE,XEA,199773.50534508206
XMN,XOE,USA,293809.9612229714
XMN,XOE,RUS,22958.466452919994
XMN,XOE,EUR,149451.7901028178
XMN,XOE,XOE,108193.52431419547
XMN,XOE,OPC,66506.39739637787
XMN,XOE,SAS,21225.023538844842
XMN,XOE,XLC,53644.81400412091
XMN,XOE,ROW,42740.479512522914
XMN,OPC,CHN,4799.3770383515
XMN,OPC,XEA,6854.0056222788135
XMN,OPC,USA,11488.789830726031
XMN,OPC,RUS,3840.439167663968
XMN,OPC,EUR,27910.174628994475
XMN,OPC,XOE,6886.8792157189355
XMN,OPC,OPC,42782.853663397036
XMN,OPC,SAS,7644.584344611526
XMN,OPC,XLC,29319.823694194016
XMN,OPC,ROW,18068.47536769692
XMN,SAS,CHN,5315.169873734809
XMN,SAS,XEA,13991.562319424413
XMN,SAS,USA,37271.59176661819
XMN,SAS,RUS,1834.20738867544
XMN,SAS,EUR,59978.503305963066
XMN,SAS,XOE,10544.0878893676
XMN,SAS,OPC,42629.605741144405
XMN,SAS,SAS,9118.087942411936
XMN,SAS,XLC,4553.69416052146
XMN,SAS,ROW,18237.082426357854
XMN,XLC,CHN,8123.522010221641
XMN,XLC,XEA,9168.52778019749
XMN,XLC,USA,221662.15000433486
XMN,XLC,RUS,2327.259450775271
XMN,XLC,EUR,37263.415545414864
XMN,XLC,XOE,26483.89220182103
XMN,XLC,OPC,34894.723824713365
XMN,XLC,SAS,2452.16413719177
XMN,XLC,XLC,45507.774548231544
XMN,XLC,ROW,6775.533869445588
XMN,ROW,CHN,4810.334148047968
XMN,ROW,XEA,6656.997282154868
XMN,ROW,USA,32194.08498736094
XMN,ROW,RUS,22371.513095369704
XMN,ROW,EUR,160986.32921839572
XMN,ROW,XOE,9173.396083273552
XMN,ROW,OPC,33459.66539638547
XMN,ROW,SAS,4244.589001981824
XMN,ROW,XLC,3626.11406847865
XMN,ROW,ROW,48535.795341772544
SRV,CHN,XEA,12907.456823788269
SRV,CHN,USA,14565.300547778857
SRV,CHN,RUS,2638.0803474916297
SRV,CHN,EUR,34328.45232414808
SRV,CHN,XOE,19862.2485658201
SRV,CHN,OPC,10602.095131774744
SRV,CHN,SAS,2661.7553786920184
SRV,CHN,XLC,2083.6374412279483
SRV,CHN,ROW,4950.859017096487
SRV,XEA,CHN,33562.110247951474
SRV,XEA,XEA,23770.870452478848
SRV,XEA,USA,47562.75762180423
SRV,XEA,RUS,3941.946044902678
SRV,XEA,EUR,116244.52607459339
SRV,XEA,XOE,48846.33293516739
SRV,XEA,OPC,19239.867477465163
SRV,XEA,SAS,10593.642017911885
SRV,XEA,XLC,7359.181840813008
SRV,XEA,ROW,12334.835386200373
SRV,USA,CHN,10896.56816775162
SRV,USA,XEA,27652.95858413519
SRV,USA,RUS,5887.782022282625
SRV,USA,EUR,190170.99652727807
SRV,USA,XOE,95008.95829957441
SRV,USA,OPC,45771.7373596374
SRV,USA,SAS,13118.437591611962
SRV,USA,XLC,15793.245149698112
SRV,USA,ROW,20640.66416512749
SRV,RUS,CHN,946.6272225641388
SRV,RUS,XEA,2322.762073951297
SRV,RUS,USA,4702.27139392542
SRV,RUS,EUR,22845.047743769057
SRV,RUS,XOE,2477.724471945803
SRV,RUS,OPC,3788.8829406061363
SRV,RUS,SAS,690.9556803373805
SRV,RUS,XLC,777.4049409517235
SRV,RUS,ROW,2401.4217765598523
SRV,EUR,CHN,36935.875557995976
SRV,EUR,XEA,89929.31955924777
SRV,EUR,USA,169977.36714962492
SRV,EUR,RUS,37478.70009883852
SRV,EUR,EUR,911221.3500859857
SRV,EUR,XOE,111680.29660010774
SRV,EUR,OPC,109241.96570159002
SRV,EUR,SAS,33630.44313723626
SRV,EUR,XLC,32332.053179203616
SRV,EUR,ROW,70915.5450003809
SRV,XOE,CHN,17646.157491362064
SRV,XOE,XEA,32174.48779829897
SRV,XOE,USA,55847.455728967645
SRV,XOE,RUS,2269.127781813319
SRV,XOE,EUR,74453.1383451854
SRV,XOE,XOE,31484.18646072494
SRV,XOE,OPC,24289.108868709885
SRV,XOE,SAS,5878.817441120111
SRV,XOE,XLC,5168.50688901326
SRV,XOE,ROW,11531.374552775947
SRV,OPC,CHN,8288.277387210179
SRV,OPC,XEA,10415.936596157717
SRV,OPC,USA,25231.751758233913
SRV,OPC,RUS,2646.496878621668
SRV,OPC,EUR,51673.1418014377
SRV,OPC,XOE,15942.609540682197
SRV,OPC,OPC,12420.878631093517
SRV,OPC,SAS,3763.3037324575507
SRV,OPC,XLC,4255.624255201472
SRV,OPC,ROW,6310.306370500189
SRV,SAS,CHN,5754.945697413915
SRV,SAS,XEA,7491.856695025387
SRV,SAS,USA,25782.058317628762
SRV,SAS,RUS,516.4540113940924
SRV,SAS,EUR,35545.032692693836
SRV,SAS,XOE,7774.892561183235
SRV,SAS,OPC,6185.318038455308
SRV,SAS,SAS,460.57505325729426
SRV,SAS,XLC,1612.92101391542
SRV,SAS,ROW,2898.6653391025916
SRV,XLC,CHN,3851.137674940527
SRV,XLC,XEA,6572.441947386023
SRV,XLC,USA,17165.070238561937
SRV,XLC,RUS,1498.124150213308
SRV,XLC,EUR,37655.08935683058
SRV,XLC,XOE,9450.204422505578
SRV,XLC,OPC,7545.834791092275
SRV,XLC,SAS,1744.9917884211322
SRV,XLC,XLC,2295.985894623704
SRV,XLC,ROW,3980.3129532047033
SRV,ROW,CHN,7699.470031822986
SRV,ROW,XEA,12836.35027368885
SRV,ROW,USA,23349.566362139623
SRV,ROW,RUS,6365.946734000849
SRV,ROW,EUR,86700.4464285229
SRV,ROW,XOE,16817.951064651767
SRV,ROW,OPC,13186.234051190539
SRV,ROW,SAS,3009.29871967244
SRV,ROW,XLC,4243.287868106679
SRV,ROW,ROW,8071.431013875809
ELY,CHN,CHN,3.378177011121249e-08
ELY,CHN,XEA,428.9580559823838
ELY,CHN,USA,57.91527067500822
ELY,CHN,RUS,8.74822416159606
ELY,CHN,EUR,171.67227770123665
ELY,CHN,XOE,26.126374560138107
ELY,CHN,OPC,106.58676465707893
ELY,CHN,SAS,21.377311605923932
ELY,CHN,XLC,6.1563859221585275
ELY,CHN,ROW,91.31527961860408
ELY,XEA,CHN,83.73107306083921
ELY,XEA,XEA,133.09401876334886
ELY,XEA,USA,57.59408043315396
ELY,XEA,RUS,3.7909373271759694
ELY,XEA,EUR,297.40808087873194
ELY,XEA,XOE,53.75736114686751
ELY,XEA,OPC,142.41685822863158
ELY,XEA,SAS,30.788903210681234
ELY,XEA,XLC,9.313323953752944
ELY,XEA,ROW,82.52858782009282
ELY,USA,CHN,17.096183015587638
ELY,USA,XEA,58.89686664937643
ELY,USA,RUS,1.882903963899115
ELY,USA,EUR,193.12544440967943
ELY,USA,XOE,503.51309088481366
ELY,USA,OPC,86.18189149140925
ELY,USA,SAS,61.781075959038546
ELY,USA,XLC,19.693426245678047
ELY,USA,ROW,78.17099743585267
ELY,RUS,CHN,59.08669818926242
ELY,RUS,XEA,26.157050016645115
ELY,RUS,USA,13.325333052694937
ELY,RUS,EUR,888.5817315711123
ELY,RUS,XOE,4.47166417359891
ELY,RUS,OPC,39.944342156252155
ELY,RUS,SAS,3.8898300079990307
ELY,RUS,XLC,1.902417386096146
ELY,RUS,ROW,59.210426711063626
ELY,EUR,CHN,85.8508290601839
ELY,EUR,XEA,764.7904645401957
ELY,EUR,USA,355.6693113696806
ELY,EUR,RUS,87.13375517269357
ELY,EUR,EUR,28255.481034608274
ELY,EUR,XOE,247.8553546187467
ELY,EUR,OPC,1805.2424680956763
ELY,EUR,SAS,253.5599017439387
ELY,EUR,XLC,96.31803901251153
ELY,EUR,ROW,3858.025094989549
ELY,XOE,CHN,49.19873814901147
ELY,XOE,XEA,171.7678073850001
ELY,XOE,USA,3040.187447734138
ELY,XOE,RUS,0.5710564760679041
ELY,XOE,EUR,136.39527166694464
ELY,XOE,XOE,0.5181243765161958
ELY,XOE,OPC,109.59463704357235
ELY,XOE,SAS,17.434539982545825
ELY,XOE,XLC,13.272214608926634
ELY,XOE,ROW,114.53670456471005
ELY,OPC,CHN,35.79796947800019
ELY,OPC,XEA,67.1939232678334
ELY,OPC,USA,59.82873954943734
ELY,OPC,RUS,3.3969205605951553
ELY,OPC,EUR,212.4097009255467
ELY,OPC,XOE,30.936867246932962
ELY,OPC,OPC,193.42377660743136
ELY,OPC,SAS,47.831654455941134
ELY,OPC,XLC,28.30862760770004
ELY,OPC,ROW,322.50068593513924
ELY,SAS,CHN,4.718499598970911
ELY,SAS,XEA,13.212384209450773
ELY,SAS,USA,8.043061727271434
ELY,SAS,RUS,0.5938340126644003
ELY,SAS,EUR,37.80191266273495
ELY,SAS,XOE,5.704296220234935
ELY,SAS,OPC,27.526440937350642
ELY,SAS,SAS,4.0811748269699635
ELY,SAS,XLC,1.157260851914715
ELY,SAS,ROW,15.445304501388135
ELY,XLC,CHN,13.077869698013135
ELY,XLC,XEA,159.51805740385973
ELY,XLC,USA,101.4100907332828
ELY,XLC,RUS,2.021569133697142
ELY,XLC,EUR,390.95468020147797
ELY,XLC,XOE,43.22946211158965
ELY,XLC,OPC,475.49418093685676
ELY,XLC,SAS,34.99931162823189
ELY,XLC,XLC,638.5550745941041
ELY,XLC,ROW,481.5759197358204
ELY,ROW,CHN,95.05189892474546
ELY,ROW,XEA,280.9063952883253
ELY,ROW,USA,147.10566243409122
ELY,ROW,RUS,36.20433134063121
ELY,ROW,EUR,2997.1613516819725
ELY,ROW,XOE,108.85489788654593
ELY,ROW,OPC,1382.6791018443323
ELY,ROW,SAS,94.26306717587345
ELY,ROW,XLC,26.51151257717722
ELY,ROW,ROW,3741.6594875074784
