COMM,ACTS,REG,value
GAS,P_C-a,XLC,3242.7892093080254
GAS,P_C-a,ROW,1136.6362138945651
GAS,ETD-a,XLC,0.140581128782511
GAS,ETD-a,ROW,1.9393566489983032
GAS,CLP-a,ROW,0.9561592523119399
GAS,GSP-a,CHN,647.1921844693242
GAS,GSP-a,XEA,15026.360346848916
GAS,GSP-a,USA,30406.301304170138
GAS,GSP-a,RUS,76146.69509854955
GAS,GSP-a,EUR,6760.916854495469
GAS,GSP-a,XOE,5247.482441508937
GAS,GSP-a,OPC,19341.306986872056
GAS,GSP-a,SAS,9585.393746756914
GAS,GSP-a,XLC,5661.555244485089
GAS,GSP-a,ROW,16654.482692840047
GAS,XEL-a,EUR,34.11489248172483
GAS,XEL-a,ROW,0.004875263853197355
GAS,SRV-a,CHN,965.7804322149727
GAS,SRV-a,XEA,1251.0149480387097
GAS,SRV-a,USA,14380.624659629882
GAS,SRV-a,RUS,9862.097037746957
GAS,SRV-a,EUR,2798.3090276544035
GAS,SRV-a,XOE,2623.923736187879
GAS,SRV-a,OPC,2703.921368411193
GAS,SRV-a,SAS,2434.1572712226216
GAS,SRV-a,XLC,558.0244466533285
GAS,SRV-a,ROW,5931.163359178683
P_C,AGR-a,CHN,7702.460017629592
P_C,AGR-a,XEA,2954.9848084128253
P_C,AGR-a,USA,12289.174660257097
P_C,AGR-a,RUS,3282.406343982392
P_C,AGR-a,EUR,15285.53780124636
P_C,AGR-a,XOE,7966.824319565278
P_C,AGR-a,OPC,6779.218863109007
P_C,AGR-a,SAS,8461.898420451416
P_C,AGR-a,XLC,5278.48781618119
P_C,AGR-a,ROW,11448.923507310563
P_C,FRS-a,CHN,722.0837295097172
P_C,FRS-a,XEA,216.21740325814082
P_C,FRS-a,USA,218.42754657235147
P_C,FRS-a,RUS,1623.737604196475
P_C,FRS-a,EUR,1398.1951395748022
P_C,FRS-a,XOE,1109.7201557159424
P_C,FRS-a,OPC,183.2649828122594
P_C,FRS-a,SAS,375.11472972672175
P_C,FRS-a,XLC,368.4996056684067
P_C,FRS-a,ROW,589.9821889666849
P_C,COA-a,CHN,1935.2603962000085
P_C,COA-a,XEA,1.170835604659376
P_C,COA-a,USA,6.636828959481273
P_C,COA-a,RUS,996.5502144677293
P_C,COA-a,EUR,69.13423413560699
P_C,COA-a,XOE,1009.9783329101293
P_C,COA-a,OPC,64.93417143074998
P_C,COA-a,SAS,0.9402400504074513
P_C,COA-a,XLC,1.6845009878586743
P_C,COA-a,ROW,63.48084984541264
P_C,OIL-a,CHN,1142.1106202092599
P_C,OIL-a,XEA,6.702860088558549
P_C,OIL-a,USA,2.642278085216643
P_C,OIL-a,RUS,327.4219055175781
P_C,OIL-a,EUR,412.58256361536627
P_C,OIL-a,XOE,448.10030066250783
P_C,OIL-a,OPC,1433.5013519724596
P_C,OIL-a,SAS,1.5192429913677763
P_C,OIL-a,XLC,2.132896505665588
P_C,OIL-a,ROW,365.0477832142827
P_C,GAS-a,CHN,1950.673681359018
P_C,GAS-a,XEA,10.100558087157307
P_C,GAS-a,USA,6.174523138409229
P_C,GAS-a,RUS,322.6898424030035
P_C,GAS-a,EUR,320.32906030137485
P_C,GAS-a,XOE,665.6403958173146
P_C,GAS-a,OPC,204.0760963387545
P_C,GAS-a,SAS,0.5969141026829116
P_C,GAS-a,XLC,4.485195087131716
P_C,GAS-a,ROW,274.4804468844717
P_C,OXT-a,CHN,3876.8787670510633
P_C,OXT-a,XEA,999.5563953028785
P_C,OXT-a,USA,329.361176325011
P_C,OXT-a,RUS,1351.1331252291907
P_C,OXT-a,EUR,1760.3061588484559
P_C,OXT-a,XOE,4534.724727670062
P_C,OXT-a,OPC,2414.9792916233323
P_C,OXT-a,SAS,1832.6487777005204
P_C,OXT-a,XLC,1777.4252213767825
P_C,OXT-a,ROW,1894.7814399861686
P_C,EIT-a,CHN,140649.02273261998
P_C,EIT-a,XEA,40940.2207398632
P_C,EIT-a,USA,73948.43372950856
P_C,EIT-a,RUS,33260.34648465297
P_C,EIT-a,EUR,131634.42480584452
P_C,EIT-a,XOE,110243.18078507208
P_C,EIT-a,OPC,43414.651972501575
P_C,EIT-a,SAS,30958.69460593278
P_C,EIT-a,XLC,9659.746616768998
P_C,EIT-a,ROW,16406.54828464342
P_C,XMN-a,CHN,22864.978441982592
P_C,XMN-a,XEA,6094.460199490622
P_C,XMN-a,USA,10303.489876477342
P_C,XMN-a,RUS,1709.5841690232278
P_C,XMN-a,EUR,15264.558022040703
P_C,XMN-a,XOE,14717.313612646885
P_C,XMN-a,OPC,7540.192235414318
P_C,XMN-a,SAS,4837.385611748931
P_C,XMN-a,XLC,2670.753071577401
P_C,XMN-a,ROW,4331.685306820787
P_C,P_C-a,CHN,135496.87662855096
P_C,P_C-a,XEA,19452.18533113222
P_C,P_C-a,USA,63237.57835154217
P_C,P_C-a,RUS,28874.354629038706
P_C,P_C-a,EUR,163774.7925986871
P_C,P_C-a,XOE,87609.74966573172
P_C,P_C-a,OPC,22227.776184082028
P_C,P_C-a,SAS,42244.432894440906
P_C,P_C-a,XLC,14435.097715416867
P_C,P_C-a,ROW,27322.63650358877
P_C,ETD-a,CHN,100.98010705037045
P_C,ETD-a,XEA,2565.040422750107
P_C,ETD-a,USA,11.218095775907493
P_C,ETD-a,RUS,15380.908735594428
P_C,ETD-a,EUR,120.28020534469397
P_C,ETD-a,XOE,89.56502331420779
P_C,ETD-a,OPC,2418.8791506475322
P_C,ETD-a,SAS,158.4912592623583
P_C,ETD-a,XLC,316.31850180933645
P_C,ETD-a,ROW,732.6124833217855
P_C,CLP-a,CHN,8880.636707390237
P_C,CLP-a,XEA,16.47658141881521
P_C,CLP-a,EUR,14.113847732543944
P_C,CLP-a,ROW,336.31103518803644
P_C,OLP-a,CHN,2188.953379119744
P_C,OLP-a,XEA,8687.109852795153
P_C,OLP-a,USA,4421.717605507355
P_C,OLP-a,RUS,12465.909515146675
P_C,OLP-a,EUR,11790.704702745164
P_C,OLP-a,XOE,25336.17882386328
P_C,OLP-a,OPC,40829.97372032888
P_C,OLP-a,SAS,8003.112827350068
P_C,OLP-a,XLC,11047.577273990893
P_C,OLP-a,ROW,7857.29802168211
