COMM,ACTS,REG,value
COA,CLP-a,XOE,23897.31591733777
COA,CLP-a,OPC,370.66565262268296
COA,CLP-a,SAS,12305.241366590857
COA,CLP-a,XLC,1777.8891244173865
COA,CLP-a,ROW,6272.938730694864
COA,OLP-a,EUR,0.6096544431894699
COA,OLP-a,OPC,13.772784466440951
COA,OLP-a,XLC,1.9857675099368834
COA,GSP-a,OPC,0.3494563008970131
COA,XEL-a,EUR,9.165691855282603
COA,SRV-a,CHN,373.6379946932779
COA,SRV-a,XEA,55.968528278933334
COA,SRV-a,EUR,151.82157596447686
COA,SRV-a,XOE,123.88661603735429
COA,SRV-a,SAS,335.89296008444705
COA,SRV-a,ROW,216.75504527529804
OIL,COA-a,EUR,0.24158515653653015
OIL,COA-a,ROW,1.0250126119437268
OIL,OIL-a,CHN,1262.6420608491053
OIL,OIL-a,USA,3.6298906426800603
OIL,OIL-a,EUR,2.4157427175816224
OIL,OIL-a,XOE,2.3763837099131706
OIL,OIL-a,OPC,8.617613546461143
OIL,OIL-a,SAS,0.28839901348763397
OIL,OIL-a,ROW,8.72143460005677
OIL,GAS-a,CHN,105.80933736483995
OIL,GAS-a,USA,6.173170945878436
OIL,GAS-a,EUR,17.688980491141308
OIL,GAS-a,XOE,6.49003604396421
OIL,GAS-a,OPC,14.669460660789222
OIL,GAS-a,SAS,2.0830560150114623
OIL,GAS-a,XLC,0.26219461679215395
OIL,GAS-a,ROW,10.054751782250328
OIL,OXT-a,XLC,0.5920878498579408
OIL,OXT-a,ROW,1.584553344786441
OIL,EIT-a,CHN,506.78212474047683
OIL,EIT-a,XEA,144.5506298677483
OIL,EIT-a,USA,19.850121793872603
OIL,EIT-a,EUR,71.46224897792783
OIL,EIT-a,OPC,22.21167446705293
OIL,EIT-a,XLC,344.71306189829204
OIL,EIT-a,ROW,23.210008963937067
OIL,XMN-a,CHN,77.39521874300138
OIL,XMN-a,OPC,28.309682737167616
OIL,XMN-a,XLC,86.74745645237584
OIL,P_C-a,CHN,183867.15311215876
OIL,P_C-a,XEA,122950.52695611346
OIL,P_C-a,USA,324028.4530099638
OIL,P_C-a,RUS,27.25968278262182
OIL,P_C-a,EUR,408282.9780133708
OIL,P_C-a,XOE,256732.55207644662
OIL,P_C-a,OPC,13304.89523504781
OIL,P_C-a,SAS,139989.2194222662
OIL,P_C-a,XLC,24230.51198574314
OIL,P_C-a,ROW,80311.90354155855
OIL,OLP-a,CHN,44.53702664294546
OIL,OLP-a,XEA,4.190490669571544
OIL,OLP-a,USA,1.5317969858177432
OIL,OLP-a,EUR,23.38021493011183
OIL,OLP-a,XOE,7843.568481981539
OIL,OLP-a,OPC,40.21991660934475
OIL,OLP-a,SAS,1.097923866358055
OIL,OLP-a,XLC,591.3807246265568
OIL,OLP-a,ROW,99.83372557843573
OIL,SRV-a,CHN,116.4081384362303
OIL,SRV-a,XLC,57.56498300802552
OIL,SRV-a,ROW,19.330488710669183
GAS,AGR-a,USA,3.6553846301587525
GAS,AGR-a,RUS,4.372359921646648
GAS,AGR-a,EUR,1047.814156405246
GAS,AGR-a,XOE,22.07642947418332
GAS,AGR-a,OPC,11.853891522620298
GAS,AGR-a,SAS,2.746139049799923
GAS,AGR-a,ROW,163.9342343446329
GAS,FRS-a,CHN,0.2516631338186293
GAS,FRS-a,USA,0.4849047106916293
GAS,FRS-a,RUS,2.503923185169697
GAS,FRS-a,EUR,129.63917997701043
GAS,FRS-a,XOE,3.7712763906029063
GAS,FRS-a,OPC,2.2678385238063483
GAS,FRS-a,SAS,0.06417171005373655
GAS,FRS-a,ROW,6.937064499924501
GAS,COA-a,USA,1.486742384959629
GAS,COA-a,EUR,9.689727176933115
GAS,COA-a,XOE,1.7651327249810131
GAS,COA-a,ROW,1.1839142714829864
GAS,OIL-a,CHN,621.6595805712543
GAS,OIL-a,XEA,7.868566484195381
GAS,OIL-a,USA,481.1514577999333
GAS,OIL-a,RUS,41.616117000579834
GAS,OIL-a,EUR,967.1362291526086
GAS,OIL-a,XOE,150.78234479300374
GAS,OIL-a,OPC,1417.4874148447072
GAS,OIL-a,SAS,51.77547935832057
GAS,OIL-a,XLC,748.1541064672745
GAS,OIL-a,ROW,89.57189346275706
GAS,GAS-a,CHN,1133.676929026996
GAS,GAS-a,XEA,4.635322079104949
GAS,GAS-a,USA,975.092554521308
GAS,GAS-a,RUS,11.062431067228315
GAS,GAS-a,EUR,2259.4594716404035
GAS,GAS-a,XOE,596.3823442659409
GAS,GAS-a,OPC,1548.4908309506104
GAS,GAS-a,SAS,15.97312200234056
GAS,GAS-a,XLC,1836.1499922343169
GAS,GAS-a,ROW,503.69351282519534
GAS,OXT-a,XEA,3.0590199697905316
GAS,OXT-a,USA,1.287681375976702
GAS,OXT-a,RUS,7.557891443371773
GAS,OXT-a,EUR,276.44523017235474
GAS,OXT-a,XOE,316.19420292182343
GAS,OXT-a,OPC,117.35968608904749
GAS,OXT-a,SAS,23.228593090350483
GAS,OXT-a,XLC,54.37824517280195
GAS,OXT-a,ROW,258.9384671696948
GAS,EIT-a,CHN,3337.735276465701
GAS,EIT-a,XEA,894.1850975880338
GAS,EIT-a,USA,3531.682222498427
GAS,EIT-a,RUS,556.4135197819734
GAS,EIT-a,EUR,25151.554068616977
GAS,EIT-a,XOE,5014.5943106481045
GAS,EIT-a,OPC,1823.3117589847227
GAS,EIT-a,SAS,3155.5462504735306
GAS,EIT-a,XLC,286.589201717002
GAS,EIT-a,ROW,9422.462681991354
GAS,XMN-a,CHN,181.3665209550864
GAS,XMN-a,XEA,241.1199140901185
GAS,XMN-a,USA,119.01996095171224
GAS,XMN-a,RUS,64.63346926960548
GAS,XMN-a,EUR,8841.369915416415
GAS,XMN-a,XOE,2590.7487690698913
GAS,XMN-a,OPC,612.2884908554519
GAS,XMN-a,SAS,251.97040261435006
GAS,XMN-a,XLC,26.94536756188442
GAS,XMN-a,ROW,1758.4394877860534
GAS,P_C-a,CHN,969.0810953502312
GAS,P_C-a,XEA,3238.3789852187183
GAS,P_C-a,USA,9207.554756957745
GAS,P_C-a,RUS,162.72133992797131
GAS,P_C-a,EUR,3622.670165998736
GAS,P_C-a,XOE,6330.734183777916
GAS,P_C-a,OPC,641.1288105258802
GAS,P_C-a,SAS,234.69161798344348
GAS,P_C-a,XLC,676.7351997018757
GAS,P_C-a,ROW,1710.446101586918
GAS,ETD-a,ROW,0.48629266975454044
GAS,CLP-a,ROW,0.4392092169933437
GAS,GSP-a,CHN,2098.9766147042697
GAS,GSP-a,XEA,8743.079006514603
GAS,GSP-a,USA,2074.808359573827
GAS,GSP-a,RUS,205.03340106446552
GAS,GSP-a,EUR,46693.27554237991
GAS,GSP-a,XOE,36519.33436656395
GAS,GSP-a,OPC,5669.077432785534
GAS,GSP-a,SAS,2474.7707069262256
GAS,GSP-a,XLC,2781.813981291258
GAS,GSP-a,ROW,22750.093037782488
GAS,XEL-a,EUR,7.3290507023698215
GAS,SRV-a,CHN,988.5941312144474
GAS,SRV-a,XEA,353.6461999403014
GAS,SRV-a,USA,984.1316686527001
GAS,SRV-a,RUS,406.64410361616234
GAS,SRV-a,EUR,20283.13899328877
GAS,SRV-a,XOE,9596.122105874052
GAS,SRV-a,OPC,375.7909423625361
GAS,SRV-a,SAS,12.203012735247016
GAS,SRV-a,XLC,313.6509081260084
GAS,SRV-a,ROW,3514.0392773857234
P_C,AGR-a,CHN,736.4678172757846
P_C,AGR-a,XEA,574.4047781754722
P_C,AGR-a,USA,906.5540820640258
P_C,AGR-a,RUS,108.61961983889341
P_C,AGR-a,EUR,3769.006647886134
P_C,AGR-a,XOE,643.2796690000104
P_C,AGR-a,OPC,1045.081855531085
P_C,AGR-a,SAS,975.884990182204
P_C,AGR-a,XLC,852.6535709345458
P_C,AGR-a,ROW,4357.516639441131
P_C,FRS-a,CHN,59.3239936600602
P_C,FRS-a,XEA,483.2402221545157
P_C,FRS-a,USA,22.570729276629763
P_C,FRS-a,RUS,51.349475860595696
P_C,FRS-a,EUR,386.70971795823425
P_C,FRS-a,XOE,169.65910175442696
P_C,FRS-a,OPC,39.42100558990779
P_C,FRS-a,SAS,18.75152020694973
P_C,FRS-a,XLC,84.79119515677436
P_C,FRS-a,ROW,193.8766171847855
P_C,COA-a,CHN,189.28845918445552
P_C,COA-a,XEA,1.6833470741144394
P_C,COA-a,USA,0.5437496418644492
P_C,COA-a,RUS,47.152320861816406
P_C,COA-a,EUR,23.39641920922486
P_C,COA-a,XOE,513.8789326401765
