COMM,REG,value
agr,USA,1.3824423339449368
agr,E27,197.74813553154604
agr,ROW,504.53762694633156
man,USA,995.4582648798805
man,E27,30283.8712366603
man,ROW,51738.82634467706
srv,USA,684.7161662904747
srv,E27,46350.18620769273
srv,ROW,95907.50918852452
