COMM,REG,value
agr,USA,138.39143099240027
agr,E27,173.82601677063303
agr,ROW,5765.528066503561
man,USA,2268.6291209492056
man,E27,25788.61408073132
man,ROW,70573.51115094947
srv,USA,2563481.0539160944
srv,E27,3217444.9513300858
srv,ROW,6446254.482098886
