COMM,ACTS,REG,value
agr,agr-a,USA,1304.8615988347967
agr,agr-a,E27,1793.6918653730552
agr,agr-a,ROW,-13997.419919390542
man,man-a,USA,89061.25521535781
man,man-a,E27,573211.2888066182
man,man-a,ROW,398872.195886495
srv,srv-a,USA,554608.2741964979
srv,srv-a,E27,251273.3531037913
srv,srv-a,ROW,392028.6900081919
