COMM,REG,value
agr,USA,4.55993212101853
agr,E27,4.729780512290796
agr,ROW,4.964665771028161
man,USA,7.728505324494319
man,E27,7.599466741856917
man,ROW,7.523971066866416
srv,USA,3.8235218597395133
srv,E27,3.8768745557508564
srv,ROW,3.844315610087084
