COMM,REG,value
agr,USA,10.181148167300336
agr,E27,1069.5142649871873
agr,ROW,4645.3574888214125
man,USA,340015.86125329003
man,E27,464069.4934002691
man,ROW,1466606.0315298017
srv,USA,8811.481393312444
srv,E27,89332.4423642023
srv,ROW,109581.83198379359
