COMM,REG,value
agr,USA,2.133214544521759
agr,E27,2.4390037675406124
agr,ROW,2.4068690499529364
man,USA,3.4785095637336583
man,E27,3.414741358032694
man,ROW,3.4372605718612568
srv,USA,1.9296044889021036
srv,E27,1.9388557796332753
srv,ROW,1.9419268492557302
