COMM,REG,value
agr,USA,126.36033698101528
agr,E27,4145.500212213567
agr,ROW,105573.40277780958
man,USA,804500.2464950436
man,E27,442447.8409219084
man,ROW,2206711.8743602233
srv,USA,1707357.4452649935
srv,E27,1983068.9750132216
srv,ROW,6687690.100266968
