COMM,REG,value
agr,USA,138.366693634307
agr,E27,173.71383448136567
agr,ROW,5842.317301107503
man,USA,2268.6291209492056
man,E27,25777.55440726281
man,ROW,69404.7386230901
srv,USA,2563481.0539160944
srv,E27,3217437.117612251
srv,ROW,6421562.902831781
