variable,value
"pfm[OIL,AGR-a,USA]",1.0
"pfm[GAS,AGR-a,USA]",1.0000000013741348
"pfm[P_C,AGR-a,USA]",1.0000000001973592
"pfm[AGR,AGR-a,USA]",0.999999980365408
"pfm[OXT,AGR-a,USA]",1.000000008639475
"pfm[EIT,AGR-a,USA]",1.000000000087199
"pfm[XMN,AGR-a,USA]",0.9999999984160834
"pfm[SRV,AGR-a,USA]",0.9999999996206387
"pfm[ELY,AGR-a,USA]",1.0000000000336153
"pfm[FRS,FRS-a,USA]",1.0000000040370864
"pfm[COA,FRS-a,USA]",1.0
"pfm[OIL,FRS-a,USA]",1.0
"pfm[GAS,FRS-a,USA]",1.0000000013741348
"pfm[P_C,FRS-a,USA]",1.000000000197359
"pfm[AGR,FRS-a,USA]",0.999999980365408
"pfm[OXT,FRS-a,USA]",1.0
"pfm[EIT,FRS-a,USA]",1.0000000000871987
"pfm[XMN,FRS-a,USA]",0.9999999984160833
"pfm[SRV,FRS-a,USA]",0.9999999996206387
"pfm[ELY,FRS-a,USA]",1.0000000000336153
"pfm[FRS,COA-a,USA]",1.0000000040370864
"pfm[COA,COA-a,USA]",1.0
"pfm[OIL,COA-a,USA]",1.0
"pfm[GAS,COA-a,USA]",1.0000000013741348
"pfm[P_C,COA-a,USA]",1.0000000001973592
"pfm[AGR,COA-a,USA]",1.0
"pfm[OXT,COA-a,USA]",1.000000008639475
"pfm[EIT,COA-a,USA]",1.000000000087199
"pfm[XMN,COA-a,USA]",0.9999999984160834
"pfm[SRV,COA-a,USA]",0.9999999996206387
"pfm[ELY,COA-a,USA]",1.0000000000336153
"pfm[FRS,OIL-a,USA]",1.0
"pfm[COA,OIL-a,USA]",1.0
"pfm[OIL,OIL-a,USA]",1.0000000006305256
"pfm[GAS,OIL-a,USA]",1.0000000013741348
"pfm[P_C,OIL-a,USA]",1.0
"pfm[AGR,OIL-a,USA]",1.0
"pfm[OXT,OIL-a,USA]",1.000000008639475
"pfm[EIT,OIL-a,USA]",1.0000000000871987
"pfm[XMN,OIL-a,USA]",0.9999999984160834
"pfm[SRV,OIL-a,USA]",0.9999999996206387
"pfm[ELY,OIL-a,USA]",1.0000000000336153
"pfm[FRS,GAS-a,USA]",1.0
"pfm[COA,GAS-a,USA]",1.0
"pfm[OIL,GAS-a,USA]",1.0000000006305256
"pfm[GAS,GAS-a,USA]",1.0000000013741348
"pfm[P_C,GAS-a,USA]",1.0000000001973592
"pfm[AGR,GAS-a,USA]",1.0
"pfm[OXT,GAS-a,USA]",1.000000008639475
"pfm[EIT,GAS-a,USA]",1.0000000000871987
"pfm[XMN,GAS-a,USA]",0.9999999984160836
"pfm[SRV,GAS-a,USA]",0.9999999996206387
"pfm[ELY,GAS-a,USA]",1.0000000000336153
"pfm[FRS,OXT-a,USA]",1.0
"pfm[COA,OXT-a,USA]",1.0
"pfm[OIL,OXT-a,USA]",1.0
"pfm[GAS,OXT-a,USA]",1.0000000013741348
"pfm[P_C,OXT-a,USA]",1.0000000001973592
"pfm[AGR,OXT-a,USA]",1.0
"pfm[OXT,OXT-a,USA]",1.000000008639475
"pfm[EIT,OXT-a,USA]",1.000000000087199
"pfm[XMN,OXT-a,USA]",0.9999999984160834
"pfm[SRV,OXT-a,USA]",0.9999999996206387
"pfm[ELY,OXT-a,USA]",1.0000000000336153
"pfm[FRS,EIT-a,USA]",1.0000000040370864
"pfm[COA,EIT-a,USA]",1.0
"pfm[OIL,EIT-a,USA]",1.0000000006305256
"pfm[GAS,EIT-a,USA]",1.0000000013741348
"pfm[P_C,EIT-a,USA]",1.0000000001973592
"pfm[AGR,EIT-a,USA]",0.999999980365408
"pfm[OXT,EIT-a,USA]",1.000000008639475
"pfm[EIT,EIT-a,USA]",1.0000000000871987
"pfm[XMN,EIT-a,USA]",0.9999999984160834
"pfm[SRV,EIT-a,USA]",0.9999999996206387
"pfm[ELY,EIT-a,USA]",1.0000000000336153
"pfm[FRS,XMN-a,USA]",1.0000000040370864
"pfm[COA,XMN-a,USA]",1.0
"pfm[OIL,XMN-a,USA]",1.0
"pfm[GAS,XMN-a,USA]",1.0000000013741348
"pfm[P_C,XMN-a,USA]",1.0000000001973592
"pfm[AGR,XMN-a,USA]",0.999999980365408
"pfm[OXT,XMN-a,USA]",1.000000008639475
"pfm[EIT,XMN-a,USA]",1.000000000087199
"pfm[XMN,XMN-a,USA]",0.9999999984160833
"pfm[SRV,XMN-a,USA]",0.9999999996206387
"pfm[ELY,XMN-a,USA]",1.0000000000336153
"pfm[FRS,P_C-a,USA]",1.0
"pfm[COA,P_C-a,USA]",0.9999999998099929
"pfm[OIL,P_C-a,USA]",1.0000000006305256
"pfm[GAS,P_C-a,USA]",1.0000000013741348
"pfm[P_C,P_C-a,USA]",1.0000000001973592
"pfm[AGR,P_C-a,USA]",1.0
"pfm[OXT,P_C-a,USA]",1.000000008639475
"pfm[EIT,P_C-a,USA]",1.000000000087199
"pfm[XMN,P_C-a,USA]",0.9999999984160834
"pfm[SRV,P_C-a,USA]",0.9999999996206387
"pfm[ELY,P_C-a,USA]",1.0000000000336153
"pfm[FRS,ETD-a,USA]",1.0
"pfm[COA,ETD-a,USA]",1.0
"pfm[OIL,ETD-a,USA]",1.0
"pfm[GAS,ETD-a,USA]",1.0
"pfm[P_C,ETD-a,USA]",1.0000000001973592
"pfm[AGR,ETD-a,USA]",1.0
"pfm[OXT,ETD-a,USA]",1.0
"pfm[EIT,ETD-a,USA]",1.000000000087199
"pfm[XMN,ETD-a,USA]",0.9999999984160833
"pfm[SRV,ETD-a,USA]",0.9999999996206387
"pfm[ELY,ETD-a,USA]",1.0000000000336153
"pfm[FRS,CLP-a,USA]",1.0
"pfm[COA,CLP-a,USA]",0.9999999998099928
"pfm[OIL,CLP-a,USA]",1.0
"pfm[GAS,CLP-a,USA]",1.0
"pfm[P_C,CLP-a,USA]",1.0
"pfm[AGR,CLP-a,USA]",1.0
"pfm[OXT,CLP-a,USA]",1.0
"pfm[EIT,CLP-a,USA]",1.000000000087199
"pfm[XMN,CLP-a,USA]",0.9999999984160834
"pfm[SRV,CLP-a,USA]",0.9999999996206387
"pfm[ELY,CLP-a,USA]",1.0000000000336153
"pfm[FRS,OLP-a,USA]",1.0
"pfm[COA,OLP-a,USA]",1.0
"pfm[OIL,OLP-a,USA]",1.0000000006305256
"pfm[GAS,OLP-a,USA]",1.0
"pfm[P_C,OLP-a,USA]",1.0000000001973592
"pfm[AGR,OLP-a,USA]",1.0
"pfm[OXT,OLP-a,USA]",1.0
"pfm[EIT,OLP-a,USA]",1.000000000087199
"pfm[XMN,OLP-a,USA]",0.9999999984160834
"pfm[SRV,OLP-a,USA]",0.9999999996206387
"pfm[ELY,OLP-a,USA]",1.0000000000336153
"pfm[FRS,GSP-a,USA]",1.0
"pfm[COA,GSP-a,USA]",1.0
"pfm[OIL,GSP-a,USA]",1.0
"pfm[GAS,GSP-a,USA]",1.0000000013741348
"pfm[P_C,GSP-a,USA]",1.0000000001973592
"pfm[AGR,GSP-a,USA]",1.0
"pfm[OXT,GSP-a,USA]",1.0
"pfm[EIT,GSP-a,USA]",1.000000000087199
"pfm[XMN,GSP-a,USA]",0.9999999984160834
"pfm[SRV,GSP-a,USA]",0.9999999996206387
"pfm[ELY,GSP-a,USA]",1.0000000000336153
"pfm[FRS,NUC-a,USA]",1.0
"pfm[COA,NUC-a,USA]",1.0
"pfm[OIL,NUC-a,USA]",1.0
"pfm[GAS,NUC-a,USA]",1.0
"pfm[P_C,NUC-a,USA]",1.0
"pfm[AGR,NUC-a,USA]",1.0
"pfm[OXT,NUC-a,USA]",1.000000008639475
"pfm[EIT,NUC-a,USA]",1.0000000000871987
"pfm[XMN,NUC-a,USA]",0.9999999984160834
"pfm[SRV,NUC-a,USA]",0.9999999996206387
"pfm[ELY,NUC-a,USA]",1.0000000000336153
"pfm[FRS,HYD-a,USA]",1.0
"pfm[COA,HYD-a,USA]",1.0
"pfm[OIL,HYD-a,USA]",1.0
"pfm[GAS,HYD-a,USA]",1.0
"pfm[P_C,HYD-a,USA]",1.0
"pfm[AGR,HYD-a,USA]",1.0
"pfm[OXT,HYD-a,USA]",1.0
"pfm[EIT,HYD-a,USA]",1.000000000087199
"pfm[XMN,HYD-a,USA]",0.9999999984160833
"pfm[SRV,HYD-a,USA]",0.9999999996206387
"pfm[ELY,HYD-a,USA]",1.0000000000336153
"pfm[FRS,SOL-a,USA]",1.0000000040370864
"pfm[COA,SOL-a,USA]",1.0
"pfm[OIL,SOL-a,USA]",1.0
"pfm[GAS,SOL-a,USA]",1.0
"pfm[P_C,SOL-a,USA]",1.0
"pfm[AGR,SOL-a,USA]",0.999999980365408
"pfm[OXT,SOL-a,USA]",1.000000008639475
"pfm[EIT,SOL-a,USA]",1.000000000087199
"pfm[XMN,SOL-a,USA]",0.9999999984160836
"pfm[SRV,SOL-a,USA]",0.9999999996206387
"pfm[ELY,SOL-a,USA]",1.0000000000336153
"pfm[FRS,WND-a,USA]",1.0
"pfm[COA,WND-a,USA]",1.0
"pfm[OIL,WND-a,USA]",1.0
"pfm[GAS,WND-a,USA]",1.0
"pfm[P_C,WND-a,USA]",1.0
"pfm[AGR,WND-a,USA]",1.0
"pfm[OXT,WND-a,USA]",1.0
"pfm[EIT,WND-a,USA]",1.000000000087199
"pfm[XMN,WND-a,USA]",0.9999999984160833
"pfm[SRV,WND-a,USA]",0.9999999996206387
"pfm[ELY,WND-a,USA]",1.0000000000336153
"pfm[FRS,XEL-a,USA]",1.0
"pfm[COA,XEL-a,USA]",1.0
"pfm[OIL,XEL-a,USA]",1.0
"pfm[GAS,XEL-a,USA]",1.0
"pfm[P_C,XEL-a,USA]",1.000000000197359
"pfm[AGR,XEL-a,USA]",1.0
"pfm[OXT,XEL-a,USA]",1.0
"pfm[EIT,XEL-a,USA]",1.000000000087199
"pfm[XMN,XEL-a,USA]",0.9999999984160833
"pfm[SRV,XEL-a,USA]",0.9999999996206387
"pfm[ELY,XEL-a,USA]",1.0000000000336153
"pfm[FRS,SRV-a,USA]",1.0
"pfm[COA,SRV-a,USA]",1.0
"pfm[OIL,SRV-a,USA]",1.0
"pfm[GAS,SRV-a,USA]",1.0000000013741348
"pfm[P_C,SRV-a,USA]",1.000000000197359
"pfm[AGR,SRV-a,USA]",0.9999999803654079
"pfm[OXT,SRV-a,USA]",1.000000008639475
"pfm[EIT,SRV-a,USA]",1.0000000000871987
"pfm[XMN,SRV-a,USA]",0.9999999984160834
"pfm[SRV,SRV-a,USA]",0.9999999996206387
"pfm[ELY,SRV-a,USA]",1.0000000000336153
"pfm[FRS,AGR-a,RUS]",1.0
"pfm[COA,AGR-a,RUS]",1.0
"pfm[OIL,AGR-a,RUS]",1.0
"pfm[GAS,AGR-a,RUS]",0.9999999997779442
"pfm[P_C,AGR-a,RUS]",1.0000000013690815
"pfm[AGR,AGR-a,RUS]",0.9999999949684064
"pfm[OXT,AGR-a,RUS]",1.000000023484376
"pfm[EIT,AGR-a,RUS]",1.0000000004558025
"pfm[XMN,AGR-a,RUS]",0.9999999993645785
"pfm[SRV,AGR-a,RUS]",0.9999999999176049
"pfm[ELY,AGR-a,RUS]",1.0000000002510054
"pfm[FRS,FRS-a,RUS]",0.9999999980161817
"pfm[COA,FRS-a,RUS]",1.0
"pfm[OIL,FRS-a,RUS]",1.0
"pfm[GAS,FRS-a,RUS]",0.9999999997779442
"pfm[P_C,FRS-a,RUS]",1.0000000013690815
"pfm[AGR,FRS-a,RUS]",0.9999999949684064
"pfm[OXT,FRS-a,RUS]",1.000000023484376
"pfm[EIT,FRS-a,RUS]",1.0000000004558025
"pfm[XMN,FRS-a,RUS]",0.9999999993645787
"pfm[SRV,FRS-a,RUS]",0.9999999999176049
"pfm[ELY,FRS-a,RUS]",1.0000000002510054
"pfm[FRS,COA-a,RUS]",0.9999999980161817
"pfm[COA,COA-a,RUS]",1.0000000006348815
"pfm[OIL,COA-a,RUS]",1.0
"pfm[GAS,COA-a,RUS]",1.0
"pfm[P_C,COA-a,RUS]",1.0000000013690815
"pfm[AGR,COA-a,RUS]",1.0
"pfm[OXT,COA-a,RUS]",1.000000023484376
"pfm[EIT,COA-a,RUS]",1.0000000004558025
"pfm[XMN,COA-a,RUS]",0.9999999993645787
"pfm[SRV,COA-a,RUS]",0.9999999999176047
"pfm[ELY,COA-a,RUS]",1.0000000002510054
"pfm[FRS,OIL-a,RUS]",1.0
"pfm[COA,OIL-a,RUS]",1.0
"pfm[OIL,OIL-a,RUS]",1.0
"pfm[GAS,OIL-a,RUS]",0.9999999997779442
"pfm[P_C,OIL-a,RUS]",1.0000000013690815
"pfm[AGR,OIL-a,RUS]",0.9999999949684064
"pfm[OXT,OIL-a,RUS]",1.000000023484376
"pfm[EIT,OIL-a,RUS]",1.0000000004558027
"pfm[XMN,OIL-a,RUS]",0.9999999993645787
"pfm[SRV,OIL-a,RUS]",0.9999999999176048
"pfm[ELY,OIL-a,RUS]",1.0000000002510054
"pfm[FRS,GAS-a,RUS]",1.0
"pfm[COA,GAS-a,RUS]",1.0
"pfm[OIL,GAS-a,RUS]",1.0
"pfm[GAS,GAS-a,RUS]",0.9999999997779442
"pfm[P_C,GAS-a,RUS]",1.0000000013690815
"pfm[AGR,GAS-a,RUS]",0.9999999949684064
"pfm[OXT,GAS-a,RUS]",1.000000023484376
"pfm[EIT,GAS-a,RUS]",1.0000000004558027
"pfm[XMN,GAS-a,RUS]",0.9999999993645787
"pfm[SRV,GAS-a,RUS]",0.9999999999176048
"pfm[ELY,GAS-a,RUS]",1.0000000002510054
"pfm[FRS,OXT-a,RUS]",0.9999999980161817
"pfm[COA,OXT-a,RUS]",1.0
"pfm[OIL,OXT-a,RUS]",1.0
"pfm[GAS,OXT-a,RUS]",0.9999999997779441
"pfm[P_C,OXT-a,RUS]",1.0000000013690815
"pfm[AGR,OXT-a,RUS]",1.0
"pfm[OXT,OXT-a,RUS]",1.000000023484376
"pfm[EIT,OXT-a,RUS]",1.0000000004558025
"pfm[XMN,OXT-a,RUS]",0.9999999993645788
"pfm[SRV,OXT-a,RUS]",0.9999999999176048
"pfm[ELY,OXT-a,RUS]",1.0000000002510054
"pfm[FRS,EIT-a,RUS]",0.9999999980161817
"pfm[COA,EIT-a,RUS]",1.0000000006348813
"pfm[OIL,EIT-a,RUS]",1.0
"pfm[GAS,EIT-a,RUS]",0.9999999997779442
"pfm[P_C,EIT-a,RUS]",1.0000000013690815
"pfm[AGR,EIT-a,RUS]",0.9999999949684064
"pfm[OXT,EIT-a,RUS]",1.000000023484376
"pfm[EIT,EIT-a,RUS]",1.0000000004558025
"pfm[XMN,EIT-a,RUS]",0.9999999993645787
"pfm[SRV,EIT-a,RUS]",0.9999999999176049
"pfm[ELY,EIT-a,RUS]",1.0000000002510052
"pfm[FRS,XMN-a,RUS]",0.9999999980161817
"pfm[COA,XMN-a,RUS]",1.0
"pfm[OIL,XMN-a,RUS]",1.0
"pfm[GAS,XMN-a,RUS]",0.9999999997779442
"pfm[P_C,XMN-a,RUS]",1.0000000013690815
"pfm[AGR,XMN-a,RUS]",0.9999999949684065
"pfm[OXT,XMN-a,RUS]",1.0000000234843758
"pfm[EIT,XMN-a,RUS]",1.0000000004558027
"pfm[XMN,XMN-a,RUS]",0.9999999993645786
"pfm[SRV,XMN-a,RUS]",0.9999999999176049
"pfm[ELY,XMN-a,RUS]",1.0000000002510054
"pfm[FRS,P_C-a,RUS]",1.0
"pfm[COA,P_C-a,RUS]",1.0000000006348813
"pfm[OIL,P_C-a,RUS]",1.0000000020595523
"pfm[GAS,P_C-a,RUS]",0.9999999997779442
"pfm[P_C,P_C-a,RUS]",1.0000000013690815
"pfm[AGR,P_C-a,RUS]",0.9999999949684064
"pfm[OXT,P_C-a,RUS]",1.0
"pfm[EIT,P_C-a,RUS]",1.0000000004558025
"pfm[XMN,P_C-a,RUS]",0.9999999993645787
"pfm[SRV,P_C-a,RUS]",0.9999999999176049
"pfm[ELY,P_C-a,RUS]",1.0000000002510054
"pfm[FRS,ETD-a,RUS]",1.0
"pfm[COA,ETD-a,RUS]",1.0
"pfm[OIL,ETD-a,RUS]",1.0
"pfm[GAS,ETD-a,RUS]",1.0
"pfm[P_C,ETD-a,RUS]",1.0000000013690817
"pfm[AGR,ETD-a,RUS]",1.0
"pfm[OXT,ETD-a,RUS]",1.000000023484376
"pfm[EIT,ETD-a,RUS]",1.0000000004558025
"pfm[XMN,ETD-a,RUS]",0.9999999993645787
"pfm[SRV,ETD-a,RUS]",0.9999999999176049
"pfm[ELY,ETD-a,RUS]",1.0000000002510054
"pfm[FRS,CLP-a,RUS]",1.0
"pfm[COA,CLP-a,RUS]",1.0000000006348813
"pfm[OIL,CLP-a,RUS]",1.0
"pfm[GAS,CLP-a,RUS]",1.0
"pfm[P_C,CLP-a,RUS]",1.0
"pfm[AGR,CLP-a,RUS]",1.0
"pfm[OXT,CLP-a,RUS]",1.0
"pfm[EIT,CLP-a,RUS]",1.0000000004558025
"pfm[XMN,CLP-a,RUS]",0.9999999993645787
"pfm[SRV,CLP-a,RUS]",0.9999999999176049
"pfm[ELY,CLP-a,RUS]",1.0000000002510054
"pfm[FRS,OLP-a,RUS]",1.0
"pfm[COA,OLP-a,RUS]",1.0
"pfm[OIL,OLP-a,RUS]",1.0
"pfm[GAS,OLP-a,RUS]",1.0
"pfm[P_C,OLP-a,RUS]",1.0000000013690815
"pfm[AGR,OLP-a,RUS]",1.0
"pfm[OXT,OLP-a,RUS]",1.0
"pfm[EIT,OLP-a,RUS]",1.0000000004558025
"pfm[XMN,OLP-a,RUS]",0.9999999993645787
"pfm[SRV,OLP-a,RUS]",0.9999999999176049
"pfm[ELY,OLP-a,RUS]",1.0000000002510054
"pfm[FRS,GSP-a,RUS]",1.0
"pfm[COA,GSP-a,RUS]",1.0
"pfm[OIL,GSP-a,RUS]",1.0
"pfm[GAS,GSP-a,RUS]",0.9999999997779442
"pfm[P_C,GSP-a,RUS]",1.0
"pfm[AGR,GSP-a,RUS]",1.0
"pfm[OXT,GSP-a,RUS]",1.0
"pfm[EIT,GSP-a,RUS]",1.0000000004558025
"pfm[XMN,GSP-a,RUS]",0.9999999993645787
"pfm[SRV,GSP-a,RUS]",0.9999999999176048
"pfm[ELY,GSP-a,RUS]",1.0000000002510054
"pfm[FRS,NUC-a,RUS]",1.0
"pfm[COA,NUC-a,RUS]",1.0
"pfm[OIL,NUC-a,RUS]",1.0
"pfm[GAS,NUC-a,RUS]",1.0
"pfm[P_C,NUC-a,RUS]",1.0
"pfm[AGR,NUC-a,RUS]",0.9999999949684064
"pfm[OXT,NUC-a,RUS]",1.000000023484376
"pfm[EIT,NUC-a,RUS]",1.0000000004558027
"pfm[XMN,NUC-a,RUS]",0.9999999993645787
"pfm[SRV,NUC-a,RUS]",0.9999999999176049
"pfm[ELY,NUC-a,RUS]",1.0000000002510054
"pfm[FRS,HYD-a,RUS]",1.0
"pfm[COA,HYD-a,RUS]",1.0
"pfm[OIL,HYD-a,RUS]",1.0
"pfm[GAS,HYD-a,RUS]",1.0
"pfm[P_C,HYD-a,RUS]",1.0
"pfm[AGR,HYD-a,RUS]",0.9999999949684064
"pfm[OXT,HYD-a,RUS]",1.000000023484376
"pfm[EIT,HYD-a,RUS]",1.0000000004558025
"pfm[XMN,HYD-a,RUS]",0.9999999993645787
"pfm[SRV,HYD-a,RUS]",0.9999999999176049
"pfm[ELY,HYD-a,RUS]",1.0000000002510054
"pfm[FRS,SOL-a,RUS]",1.0
"pfm[COA,SOL-a,RUS]",1.0
"pfm[OIL,SOL-a,RUS]",1.0
"pfm[GAS,SOL-a,RUS]",1.0
"pfm[P_C,SOL-a,RUS]",1.0
"pfm[AGR,SOL-a,RUS]",1.0
"pfm[OXT,SOL-a,RUS]",1.0
"pfm[EIT,SOL-a,RUS]",1.0
"pfm[XMN,SOL-a,RUS]",1.0
"pfm[SRV,SOL-a,RUS]",1.0
"pfm[ELY,SOL-a,RUS]",1.0
"pfm[FRS,WND-a,RUS]",1.0
"pfm[COA,WND-a,RUS]",1.0
"pfm[OIL,WND-a,RUS]",1.0
"pfm[GAS,WND-a,RUS]",1.0
"pfm[P_C,WND-a,RUS]",1.0
"pfm[AGR,WND-a,RUS]",1.0
"pfm[OXT,WND-a,RUS]",1.0
"pfm[EIT,WND-a,RUS]",1.0
"pfm[XMN,WND-a,RUS]",1.0
"pfm[SRV,WND-a,RUS]",1.0
"pfm[ELY,WND-a,RUS]",1.0000000002510054
"pfm[FRS,XEL-a,RUS]",1.0
"pfm[COA,XEL-a,RUS]",1.0
"pfm[OIL,XEL-a,RUS]",1.0
"pfm[GAS,XEL-a,RUS]",1.0
"pfm[P_C,XEL-a,RUS]",1.0000000013690815
"pfm[AGR,XEL-a,RUS]",1.0
"pfm[OXT,XEL-a,RUS]",1.0
"pfm[EIT,XEL-a,RUS]",1.0000000004558025
"pfm[XMN,XEL-a,RUS]",0.9999999993645787
"pfm[SRV,XEL-a,RUS]",0.9999999999176049
"pfm[ELY,XEL-a,RUS]",1.0000000002510054
"pfm[FRS,SRV-a,RUS]",0.9999999980161817
"pfm[COA,SRV-a,RUS]",1.0
"pfm[OIL,SRV-a,RUS]",1.0
"pfm[GAS,SRV-a,RUS]",0.9999999997779441
"pfm[P_C,SRV-a,RUS]",1.0000000013690815
"pfm[AGR,SRV-a,RUS]",0.9999999949684064
"pfm[OXT,SRV-a,RUS]",1.000000023484376
"pfm[EIT,SRV-a,RUS]",1.0000000004558025
"pfm[XMN,SRV-a,RUS]",0.999999999364579
"pfm[SRV,SRV-a,RUS]",0.9999999999176049
"pfm[ELY,SRV-a,RUS]",1.0000000002510054
"pfm[FRS,AGR-a,EUR]",0.999999998448079
"pfm[COA,AGR-a,EUR]",1.0000000004188396
"pfm[OIL,AGR-a,EUR]",1.0
"pfm[GAS,AGR-a,EUR]",0.9999999996172523
"pfm[P_C,AGR-a,EUR]",1.0000000003525538
"pfm[AGR,AGR-a,EUR]",0.9999999821404052
"pfm[OXT,AGR-a,EUR]",1.0000000122304968
"pfm[EIT,AGR-a,EUR]",0.9999999999634109
"pfm[XMN,AGR-a,EUR]",0.999999998579885
"pfm[SRV,AGR-a,EUR]",0.9999999997708207
"pfm[ELY,AGR-a,EUR]",0.9999999997657487
"pfm[FRS,FRS-a,EUR]",0.999999998448079
"pfm[COA,FRS-a,EUR]",1.0000000004188396
"pfm[OIL,FRS-a,EUR]",1.0
"pfm[GAS,FRS-a,EUR]",0.9999999996172522
"pfm[P_C,FRS-a,EUR]",1.0000000003525538
"pfm[AGR,FRS-a,EUR]",0.9999999821404054
"pfm[OXT,FRS-a,EUR]",1.0000000122304968
"pfm[EIT,FRS-a,EUR]",0.9999999999634109
"pfm[XMN,FRS-a,EUR]",0.999999998579885
"pfm[SRV,FRS-a,EUR]",0.9999999997708207
"pfm[ELY,FRS-a,EUR]",0.9999999997657488
"pfm[FRS,COA-a,EUR]",0.9999999984480791
"pfm[COA,COA-a,EUR]",1.0000000004188396
"pfm[OIL,COA-a,EUR]",1.0000000005068501
"pfm[GAS,COA-a,EUR]",0.9999999996172522
"pfm[P_C,COA-a,EUR]",1.0000000003525538
"pfm[AGR,COA-a,EUR]",0.9999999821404054
"pfm[OXT,COA-a,EUR]",1.0000000122304968
"pfm[EIT,COA-a,EUR]",0.9999999999634108
"pfm[XMN,COA-a,EUR]",0.999999998579885
"pfm[SRV,COA-a,EUR]",0.9999999997708207
"pfm[ELY,COA-a,EUR]",0.9999999997657487
"pfm[FRS,OIL-a,EUR]",0.9999999984480787
"pfm[COA,OIL-a,EUR]",1.0
"pfm[OIL,OIL-a,EUR]",1.0000000005068501
"pfm[GAS,OIL-a,EUR]",0.9999999996172522
"pfm[P_C,OIL-a,EUR]",1.0000000003525538
"pfm[AGR,OIL-a,EUR]",0.9999999821404055
"pfm[OXT,OIL-a,EUR]",1.0000000122304968
"pfm[EIT,OIL-a,EUR]",0.9999999999634109
"pfm[XMN,OIL-a,EUR]",0.999999998579885
"pfm[SRV,OIL-a,EUR]",0.9999999997708207
"pfm[ELY,OIL-a,EUR]",0.9999999997657488
"pfm[FRS,GAS-a,EUR]",0.999999998448079
"pfm[COA,GAS-a,EUR]",1.0000000004188396
"pfm[OIL,GAS-a,EUR]",1.0000000005068501
"pfm[GAS,GAS-a,EUR]",0.9999999996172523
"pfm[P_C,GAS-a,EUR]",1.0000000003525538
"pfm[AGR,GAS-a,EUR]",0.9999999821404054
"pfm[OXT,GAS-a,EUR]",1.0000000122304968
"pfm[EIT,GAS-a,EUR]",0.9999999999634109
"pfm[XMN,GAS-a,EUR]",0.999999998579885
"pfm[SRV,GAS-a,EUR]",0.9999999997708207
"pfm[ELY,GAS-a,EUR]",0.9999999997657488
"pfm[FRS,OXT-a,EUR]",0.999999998448079
"pfm[COA,OXT-a,EUR]",1.0000000004188396
"pfm[OIL,OXT-a,EUR]",1.0
"pfm[GAS,OXT-a,EUR]",0.9999999996172522
"pfm[P_C,OXT-a,EUR]",1.0000000003525535
"pfm[AGR,OXT-a,EUR]",0.9999999821404054
"pfm[OXT,OXT-a,EUR]",1.000000012230497
"pfm[EIT,OXT-a,EUR]",0.9999999999634109
"pfm[XMN,OXT-a,EUR]",0.999999998579885
"pfm[SRV,OXT-a,EUR]",0.9999999997708207
"pfm[ELY,OXT-a,EUR]",0.9999999997657488
"pfm[FRS,EIT-a,EUR]",0.9999999984480791
"pfm[COA,EIT-a,EUR]",1.0000000004188396
"pfm[OIL,EIT-a,EUR]",1.0000000005068501
"pfm[GAS,EIT-a,EUR]",0.9999999996172523
"pfm[P_C,EIT-a,EUR]",1.0000000003525538
"pfm[AGR,EIT-a,EUR]",0.9999999821404054
"pfm[OXT,EIT-a,EUR]",1.0000000122304968
"pfm[EIT,EIT-a,EUR]",0.9999999999634109
"pfm[XMN,EIT-a,EUR]",0.999999998579885
"pfm[SRV,EIT-a,EUR]",0.9999999997708205
"pfm[ELY,EIT-a,EUR]",0.9999999997657487
"pfm[FRS,XMN-a,EUR]",0.999999998448079
"pfm[COA,XMN-a,EUR]",1.0000000004188396
"pfm[OIL,XMN-a,EUR]",1.0
"pfm[GAS,XMN-a,EUR]",0.9999999996172522
"pfm[P_C,XMN-a,EUR]",1.0000000003525538
"pfm[AGR,XMN-a,EUR]",0.9999999821404054
"pfm[OXT,XMN-a,EUR]",1.0000000122304968
"pfm[EIT,XMN-a,EUR]",0.9999999999634109
"pfm[XMN,XMN-a,EUR]",0.999999998579885
"pfm[SRV,XMN-a,EUR]",0.9999999997708207
"pfm[ELY,XMN-a,EUR]",0.9999999997657488
"pfm[FRS,P_C-a,EUR]",1.0
"pfm[COA,P_C-a,EUR]",1.0000000004188394
"pfm[OIL,P_C-a,EUR]",1.0000000005068501
"pfm[GAS,P_C-a,EUR]",0.9999999996172524
"pfm[P_C,P_C-a,EUR]",1.0000000003525538
"pfm[AGR,P_C-a,EUR]",0.9999999821404053
"pfm[OXT,P_C-a,EUR]",1.0000000122304968
"pfm[EIT,P_C-a,EUR]",0.999999999963411
"pfm[XMN,P_C-a,EUR]",0.9999999985798852
"pfm[SRV,P_C-a,EUR]",0.9999999997708207
"pfm[ELY,P_C-a,EUR]",0.9999999997657488
"pfm[FRS,ETD-a,EUR]",0.999999998448079
"pfm[COA,ETD-a,EUR]",1.0000000004188396
"pfm[OIL,ETD-a,EUR]",1.0
"pfm[GAS,ETD-a,EUR]",1.0
"pfm[P_C,ETD-a,EUR]",1.0000000003525538
"pfm[AGR,ETD-a,EUR]",0.9999999821404054
"pfm[OXT,ETD-a,EUR]",1.0000000122304968
"pfm[EIT,ETD-a,EUR]",0.9999999999634109
"pfm[XMN,ETD-a,EUR]",0.999999998579885
